run_id,strategy_id,peak_date,valley_date,recovery_date,drawdown_pct,days_to_valley,days_to_recover,recovered
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2026-02-09,2026-02-12,2026-02-18,-2.7208784577015033,3,9,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2013-11-05,2013-11-07,2013-11-13,-2.7181128525332054,2,8,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2010-03-17,2010-03-19,2010-03-23,-2.711945787893233,2,6,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2007-04-26,2007-05-24,2007-05-31,-2.6056239226362687,28,35,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2005-09-09,2005-09-15,2005-10-03,-2.466510826948487,6,24,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2007-10-01,2007-10-03,2007-10-05,-2.429168996253761,2,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2003-10-21,2003-10-24,2003-10-28,-2.411565993367071,3,7,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2024-05-15,2024-05-16,2024-05-24,-2.4111829557086795,1,9,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2006-04-06,2006-04-11,2006-04-18,-2.404950828820407,5,12,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2026-02-25,2026-02-26,,-2.3726530036686344,1,,False
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2007-06-19,2007-06-26,2007-07-02,-2.305795242055153,7,13,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2020-12-08,2020-12-14,2020-12-18,-2.2893862207308824,6,10,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2007-10-18,2007-10-19,2007-10-23,-2.239396498674917,1,5,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2017-02-15,2017-02-24,2017-03-01,-2.1570518332525213,9,14,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2007-10-10,2007-10-11,2007-10-18,-2.1240820710894837,1,8,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2018-01-11,2018-01-16,2018-01-19,-2.0253468123053286,5,8,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2016-12-08,2016-12-14,2016-12-27,-2.0197787840728343,6,19,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2010-01-08,2010-01-12,2010-01-13,-1.9499086703725244,4,5,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2017-01-26,2017-01-31,2017-02-03,-1.9317706802964296,5,8,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2007-07-09,2007-07-10,2007-07-12,-1.8473282518324696,1,3,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2024-03-04,2024-03-05,2024-03-06,-1.7705901591577589,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2005-12-27,2005-12-30,2006-01-04,-1.7217510979453676,3,8,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2006-02-27,2006-02-28,2006-03-01,-1.6719207275159076,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2014-02-27,2014-03-03,2014-03-04,-1.4998042407877832,4,5,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2011-02-14,2011-02-15,2011-02-17,-1.4949020555474646,1,3,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2010-04-06,2010-04-07,2010-04-09,-1.4833700501312053,1,3,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2024-09-25,2024-09-27,2024-10-03,-1.4655015137679306,2,8,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2017-11-08,2017-11-15,2017-11-20,-1.4301278154604469,7,12,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2013-10-21,2013-10-28,2013-11-04,-1.339028251841523,7,14,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2010-12-21,2010-12-28,2011-01-03,-1.3303333324411581,7,13,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2003-10-30,2003-10-31,2003-11-03,-1.3138213643934193,1,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2004-01-12,2004-01-13,2004-01-14,-1.3025898096115873,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2015-05-29,2015-06-04,2015-06-10,-1.2302365375741697,6,12,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2013-07-26,2013-07-29,2013-08-01,-1.1904006764966502,3,6,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2003-10-14,2003-10-15,2003-10-16,-1.1897597042547114,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2014-01-15,2014-01-16,2014-01-22,-1.1277326928056386,1,7,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2017-10-23,2017-10-25,2017-10-27,-1.1122518986911745,2,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2024-10-14,2024-10-15,2024-10-21,-1.092239467058953,1,7,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2010-03-23,2010-03-31,2010-04-05,-1.0753447918401826,8,13,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2003-10-16,2003-10-17,2003-10-21,-1.0549310180912097,1,5,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2013-07-22,2013-07-24,2013-07-25,-0.9854459524690218,2,3,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2006-03-15,2006-03-16,2006-03-20,-0.9481573443045899,1,5,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2013-05-15,2013-05-16,2013-05-17,-0.9356824592897106,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2020-11-30,2020-12-02,2020-12-03,-0.9344122874198613,2,3,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2018-05-11,2018-05-15,2018-05-17,-0.8913870607883956,4,6,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2012-03-21,2012-03-22,2012-03-26,-0.8433406874515215,1,5,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2011-01-05,2011-01-06,2011-01-10,-0.817389588346229,1,5,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2015-06-11,2015-06-12,2015-06-15,-0.8110727187953137,1,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2012-03-27,2012-03-29,2012-04-02,-0.8028513318277697,2,6,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2024-02-27,2024-02-28,2024-02-29,-0.732301094350496,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2014-12-22,2014-12-23,2014-12-24,-0.7253819694566288,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2021-08-30,2021-09-01,2021-09-02,-0.7149334572904675,2,3,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2015-05-22,2015-05-26,2015-05-27,-0.7137737793492693,4,5,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2000-02-25,2000-02-28,2000-02-29,-0.7029484369085903,3,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2021-01-12,2021-01-13,2021-01-14,-0.6906339116127036,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2000-02-10,2000-02-11,2000-02-14,-0.6722531562540324,1,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2011-04-21,2011-04-25,2011-04-27,-0.6690519858307598,4,6,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2006-03-27,2006-03-28,2006-03-29,-0.6648461197588218,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2006-03-20,2006-03-21,2006-03-24,-0.6623929840610443,1,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2020-08-26,2020-08-27,2020-08-28,-0.6597559974951483,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2014-02-18,2014-02-19,2014-02-20,-0.637061100474634,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2013-09-19,2013-09-23,2013-09-26,-0.6185819980846108,4,7,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2013-09-26,2013-09-30,2013-10-01,-0.6048827743159291,4,5,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2005-11-14,2005-11-16,2005-11-17,-0.592363400019591,2,3,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2013-09-11,2013-09-12,2013-09-17,-0.5661200538587652,1,6,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2017-02-06,2017-02-08,2017-02-09,-0.5591759820318787,2,3,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2000-02-17,2000-02-18,2000-02-23,-0.5519668022206492,1,6,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2018-05-21,2018-05-22,2018-05-24,-0.5152841827087085,1,3,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2018-01-22,2018-01-24,2018-01-26,-0.5134661240359439,2,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2007-09-27,2007-09-28,2007-10-01,-0.5050361272098902,1,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2024-10-09,2024-10-10,2024-10-11,-0.49589405110309626,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2021-01-07,2021-01-11,2021-01-12,-0.48375349245523,4,5,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2015-05-19,2015-05-20,2015-05-22,-0.4752721031667795,1,3,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2021-11-04,2021-11-05,2021-11-08,-0.4727989331363647,1,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2024-10-04,2024-10-07,2024-10-08,-0.42646318683041695,3,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2024-10-22,2024-10-23,2024-10-24,-0.41983920409179865,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2017-10-16,2017-10-17,2017-10-20,-0.37698273610496935,1,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2005-11-08,2005-11-09,2005-11-10,-0.3676225970692282,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2006-03-29,2006-03-30,2006-03-31,-0.3655573631172748,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2024-12-04,2024-12-05,2024-12-06,-0.34529319150959914,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2021-08-25,2021-08-26,2021-08-27,-0.3292031820955166,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2011-01-10,2011-01-11,2011-01-12,-0.3119663207277412,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2024-03-21,2024-03-22,2024-03-25,-0.29303497575049464,1,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2010-03-12,2010-03-15,2010-03-16,-0.2926709220570478,3,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2011-01-12,2011-01-13,2011-01-14,-0.2656122822016105,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2000-02-08,2000-02-09,2000-02-10,-0.2611390284584125,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2006-04-03,2006-04-04,2006-04-05,-0.25123575376234664,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2014-02-25,2014-02-26,2014-02-27,-0.22215353689990502,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2021-10-29,2021-11-01,2021-11-02,-0.221370305835078,3,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2017-06-02,2017-06-05,2017-06-06,-0.20807233153244953,3,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2014-02-20,2014-02-21,2014-02-24,-0.20074434151168274,1,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2024-11-29,2024-12-02,2024-12-03,-0.19200000000000328,3,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2017-10-06,2017-10-09,2017-10-11,-0.18876506704118556,3,5,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2021-02-09,2021-02-10,2021-02-11,-0.1878781898471127,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2010-01-05,2010-01-06,2010-01-07,-0.14252305589210756,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2021-11-02,2021-11-03,2021-11-04,-0.13580057527906586,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2000-01-28,2000-01-31,2000-02-01,-0.1320000000000654,3,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2000-03-01,2000-03-02,2000-03-03,-0.09211743934501859,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2011-02-08,2011-02-09,2011-02-10,-0.0856035850455572,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2017-05-30,2017-05-31,2017-06-01,-0.08432225546652905,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2018-01-08,2018-01-10,2018-01-11,-0.0776110533691532,2,3,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2021-06-01,2021-06-02,2021-06-03,-0.04711799161697394,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2017-10-31,2017-11-01,2017-11-02,-0.04441676818276452,1,2,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2014-02-07,2014-02-10,2014-02-11,-0.010355090802016687,3,4,True
DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,2005-11-22,2005-11-23,2005-11-25,-0.009381797559870897,1,3,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2024-12-06,2025-11-20,2026-02-09,-19.19292917065343,349,430,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2024-07-15,2024-08-05,2024-10-03,-19.063120644432217,21,80,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2018-09-27,2019-10-02,2020-08-06,-18.717902943094376,370,679,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2000-07-17,2003-08-06,2003-10-13,-18.614427350284725,1115,1183,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2015-06-23,2016-01-20,2016-12-06,-16.513919485949813,211,532,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2006-05-08,2006-06-13,2007-04-26,-16.286966500067336,36,353,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2010-04-26,2010-05-20,2010-12-10,-16.21147283383725,24,228,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2021-11-08,2023-03-15,2024-02-14,-16.127801024861732,492,828,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2014-03-06,2014-10-13,2014-12-18,-14.808005676347557,221,287,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2007-10-23,2009-08-17,2009-12-23,-14.386791565272372,664,792,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2004-01-20,2004-07-26,2005-09-07,-14.089502105391393,188,596,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2000-04-07,2000-04-14,2000-07-17,-13.971069572324623,7,101,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2011-07-07,2011-08-08,2012-03-19,-13.220346814563545,32,256,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2024-03-25,2024-04-19,2024-05-15,-12.546920213890722,25,51,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2020-09-02,2020-09-18,2020-10-13,-11.969000842646293,16,41,True
DD20ADAPT_105_HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL10P5_TOPN8_GUARD18_10_V1,2018-01-26,2018-02-08,2018-05-18,-10.712168703391034,13,112,True
