2008_2009_max_dd,2008_2009_return,2025_max_dd,2025_return,cagr,calmar,cost_multiplier,dd_guard_activation_count,delayed_execution_count,execution_timing_mode,exposure_avg,final_equity,label,max_drawdown,metric_no_effect,metric_warning,next_open_available,notes,params,position_stop_count,q4_2018_max_dd,q4_2018_return,reentry_count,robust_score,run_dir,run_id,scenario,slippage_bps_per_side,slippage_multiplier,status,strategy_id,strict_next_close_enabled,total_return,trades,variant_kind,worst_year
-32.815681556557095,-26.61494152400786,-22.842124674206442,2.03726342293562,12.96538833326013,0.39424373967562903,1.0,118,216,strict_next_close,23586.206900897585,281556.8124203233,longrun,-32.886732314196365,False,False,True,,"(12, 21, 0.75, 0.4, 7, 20)",76,-25.456029524894753,-24.326116432759758,22,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_014249_722207,STRICT_EXEC_longrun_strict_slip5_20260604_014249_722207,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E75_CR40_REDD_DD7_SL20,True,2715.5681242032333,5970,strict,-28.52108071759997
-32.99556720092941,-26.863728461778823,-22.914825201115896,1.8592910125392104,12.347452477195331,0.37337936530014,1.0,116,215,strict_next_close,22290.050016761466,242295.732481037,longrun,-33.069455960079274,False,False,True,,"(12, 21, 0.75, 0.4, 7, 20)",77,-25.516061888443996,-24.394276493983792,22,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_014316_931486,STRICT_EXEC_longrun_strict_slip10_20260604_014316_931486,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E75_CR40_REDD_DD7_SL20,True,2322.95732481037,6069,strict,-28.6671199037133
-33.53242137624611,-27.295838609282264,-22.863000523095746,2.133757100194944,13.231770748574533,0.3924912403006406,1.0,113,214,strict_next_close,25002.26302702833,300311.17861530365,longrun,-33.712270211277215,False,False,True,,"(12, 21, 0.75, 0.4, 8, 20)",76,-25.395973925014236,-24.2579254747757,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_014344_799483,STRICT_EXEC_longrun_strict_base_20260604_014344_799483,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E75_CR40_REDD_DD8_SL20,True,2903.1117861530365,5661,strict,-29.279827169157578
-33.71093239079034,-27.542501423133615,-22.935885098225018,1.9556538520953293,13.043252570510756,0.38485363452153853,1.0,117,218,strict_next_close,24223.110060513583,286918.7493662004,longrun,-33.891462625074375,False,False,True,,"(12, 21, 0.75, 0.4, 8, 20)",76,-25.456029524894795,-24.326116432759793,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_014411_565955,STRICT_EXEC_longrun_strict_slip5_20260604_014411_565955,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E75_CR40_REDD_DD8_SL20,True,2769.1874936620043,5711,strict,-29.424547724864038
-33.88907057374997,-27.788541194659334,-23.00875277033735,1.7777296471046977,12.353527829143317,0.36258833547814917,1.0,113,214,strict_next_close,22686.243552564483,242654.71519412458,longrun,-34.070395046913426,False,False,True,,"(12, 21, 0.75, 0.4, 8, 20)",76,-25.516061888443964,-24.394276493983746,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_014437_128606,STRICT_EXEC_longrun_strict_slip10_20260604_014437_128606,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E75_CR40_REDD_DD8_SL20,True,2326.547151941246,5804,strict,-29.569128638894824
-30.988412813502908,-25.531589647433485,-22.665833174124995,2.125785317581963,12.16200430190575,0.37535798701178086,1.0,126,230,strict_next_close,19302.63115717979,231580.81126929345,longrun,-32.40108036258207,False,False,True,,"(12, 22, 0.75, 0.33, 8, 20)",78,-24.374679884405538,-23.43578991295876,26,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_014502_457970,STRICT_EXEC_longrun_strict_base_20260604_014502_457970,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR33_REDD_DD8_SL20,True,2215.8081126929346,6131,strict,-27.24208138119333
-31.159118504827187,-25.75949807092286,-22.72376107168792,1.943156505411281,13.779766778694391,0.4396033749145879,1.0,106,211,strict_next_close,28712.464005511083,342749.72731290123,longrun,-31.34590761813808,False,False,True,,"(12, 22, 0.75, 0.33, 8, 20)",75,-24.431345332066922,-23.499167031055546,30,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_014528_463922,STRICT_EXEC_longrun_strict_slip5_20260604_014528_463922,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR33_REDD_DD8_SL20,True,3327.497273129012,6113,strict,-27.38379917213947
-31.32950663096863,-25.98683946520104,-22.781672436371192,1.7607190440945608,12.262473607997194,0.3890729050266076,1.0,136,239,strict_next_close,20255.57361796794,237327.7879395878,longrun,-31.517161564253872,False,False,True,,"(12, 22, 0.75, 0.33, 8, 20)",77,-24.48799148819344,-23.562518537763754,26,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_014556_694488,STRICT_EXEC_longrun_strict_slip10_20260604_014556_694488,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR33_REDD_DD8_SL20,True,2273.2778793958782,6366,strict,-27.525332199513585
-32.32473698181142,-26.09416140901545,-23.748935023049,1.8978860127286667,13.65465837612252,0.42242132964007606,1.0,79,197,strict_next_close,28970.31307233095,332579.681127421,longrun,-32.32473698181142,False,False,True,,"(12, 22, 0.75, 0.4, 6, 18)",97,-25.270398841087772,-24.31596538994174,21,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_014624_061347,STRICT_EXEC_longrun_strict_base_20260604_014624_061347,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD6_SL18,True,3225.7968112742096,5777,strict,-28.02198847260209
-32.50616596714543,-26.346148340810416,-23.81799837237767,1.7250666834118356,13.393811571829307,0.4120391062226987,1.0,87,208,strict_next_close,28231.95050331969,312302.2052000469,longrun,-32.50616596714543,False,False,True,,"(12, 22, 0.75, 0.4, 6, 18)",98,-25.331876381480857,-24.383223378472852,23,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_014650_086644,STRICT_EXEC_longrun_strict_slip5_20260604_014650_086644,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD6_SL18,True,3023.022052000469,5878,strict,-28.16932476273678
-32.687454212095766,-26.597579066872644,-23.887044604091766,1.5524140284582266,11.769692967627442,0.3600675932502614,1.0,125,248,strict_next_close,19829.00628967774,210397.5121511476,longrun,-32.687454212095766,False,False,True,,"(12, 22, 0.75, 0.4, 6, 18)",100,-25.393330068873166,-24.450452275232827,23,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_014717_512056,STRICT_EXEC_longrun_strict_slip10_20260604_014717_512056,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD6_SL18,True,2003.975121511476,6203,strict,-28.316603070164458
-32.7452288498779,-26.346009992368092,-22.76940258850142,2.215418819144155,13.223184864356941,0.40382020003522584,1.0,112,208,strict_next_close,24591.35301403685,299688.35691980703,longrun,-32.7452288498779,False,False,True,,"(12, 22, 0.75, 0.4, 6, 20)",76,-25.395973925014236,-24.25792547477571,20,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_014744_068248,STRICT_EXEC_longrun_strict_base_20260604_014744_068248,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD6_SL20,True,2896.8835691980703,5868,strict,-28.355917964196674
-32.92548971827216,-26.595769537789593,-22.82994193593687,2.048006982916317,13.072026412263881,0.39701843538592824,1.0,118,215,strict_next_close,24032.321520709982,288924.9788247012,longrun,-32.92548971827216,False,False,True,,"(12, 22, 0.75, 0.4, 6, 20)",77,-25.456029524894753,-24.326116432759747,20,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_014810_499381,STRICT_EXEC_longrun_strict_slip5_20260604_014810_499381,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD6_SL20,True,2789.249788247012,5925,strict,-28.502406713874485
-33.10555503744875,-26.844947804139395,-22.902601053100867,1.8700455236032587,13.828095589630207,0.4176971379572996,1.0,91,191,strict_next_close,29219.758377897375,346758.05215324415,longrun,-33.10555503744875,False,False,True,,"(12, 22, 0.75, 0.4, 6, 20)",77,-25.516061888444042,-24.394276493983835,23,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_014836_157516,STRICT_EXEC_longrun_strict_slip10_20260604_014836_157516,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD6_SL20,True,3367.5805215324417,5962,strict,-28.648802338825885
-32.26978077096698,-26.555841250580738,-24.744469164221282,1.3624294594666742,12.896589847625094,0.3988060118683509,1.0,88,239,strict_next_close,25350.892368388148,276899.61375025846,longrun,-32.33800259731883,False,False,True,,"(12, 22, 0.75, 0.4, 7, 16)",123,-24.518605435143638,-23.56209157791588,28,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_014902_082780,STRICT_EXEC_longrun_strict_base_20260604_014902_082780,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD7_SL16,True,2668.9961375025846,5751,strict,-27.70239282864102
-32.4672645478046,-26.806672609830972,-24.803911906955346,1.1911651882578367,12.800481606689607,0.393396812507838,1.0,86,233,strict_next_close,25084.341943960775,270517.80997521,longrun,-32.538346015283416,False,False,True,,"(12, 22, 0.75, 0.4, 7, 16)",123,-24.580808337619963,-23.63008759947509,24,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_014928_615108,STRICT_EXEC_longrun_strict_slip5_20260604_014928_615108,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD7_SL16,True,2605.1780997521,5831,strict,-27.84984857505881
-32.66446441212909,-27.056979776279434,-24.863349116537815,1.0200611756264522,11.688284281963067,0.3570213642144909,1.0,120,271,strict_next_close,19963.635189500517,206241.94154504995,longrun,-32.73833292211889,False,False,True,,"(12, 22, 0.75, 0.4, 7, 16)",129,-24.642987027046704,-23.698054156794,22,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_014954_394824,STRICT_EXEC_longrun_strict_slip10_20260604_014954_394824,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD7_SL16,True,1962.4194154504994,5973,strict,-27.99728038245066
-32.548581182782584,-26.25893204851574,-22.552880856759792,1.8761072778791021,12.999809871023672,0.38035717479997755,1.0,121,204,strict_next_close,23908.790921832777,283915.1558730973,longrun,-34.17790101595959,False,False,True,,"(12, 22, 0.75, 0.4, 7, 22)",62,-26.74965905308746,-25.064371588615376,21,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_015020_456709,STRICT_EXEC_longrun_strict_base_20260604_015020_456709,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD7_SL22,True,2739.151558730973,5946,strict,-28.24039908463073
-32.72996548448843,-26.509773285818294,-22.62569601617774,1.6956159894543354,12.515310062876361,0.36380641986954915,1.0,117,200,strict_next_close,21535.149913468562,252404.89753237774,longrun,-34.40101487863794,False,False,True,,"(12, 22, 0.75, 0.4, 7, 22)",62,-26.80636649974729,-25.131772298293143,21,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_015046_950694,STRICT_EXEC_longrun_strict_slip5_20260604_015046_950694,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD7_SL22,True,2424.0489753237775,5956,strict,-28.38786430407302
-32.819586546407386,-26.660139301579065,-22.69848950489545,1.5153119425227901,13.327513156794168,0.3849268466632983,1.0,93,178,strict_next_close,26356.986718166077,307341.38772837253,longrun,-34.62349605469831,False,False,True,,"(12, 22, 0.75, 0.4, 7, 22)",60,-26.863053522750125,-25.19914263305313,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_015115_552705,STRICT_EXEC_longrun_strict_slip10_20260604_015115_552705,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD7_SL22,True,2973.413877283725,5821,strict,-28.437766383434948
-32.27649985001428,-26.124434213045767,-23.847339603868313,1.813779800682469,13.282637552159615,0.4092033607930028,1.0,92,222,strict_next_close,27300.666620296135,304026.72562529077,longrun,-32.459746973775935,False,False,True,,"(12, 22, 0.75, 0.4, 8, 18)",98,-25.270398841087783,-24.315965389941752,32,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_015141_513914,STRICT_EXEC_longrun_strict_base_20260604_015141_513914,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD8_SL18,True,2940.267256252908,5668,strict,-28.05147161329844
-32.45810056318196,-26.376101921351037,-23.916605605626373,1.6409938833011006,12.166323655278699,0.37271943287390646,1.0,123,250,strict_next_close,21193.87300465473,231825.10140030345,longrun,-32.64204273297081,False,False,True,,"(12, 22, 0.75, 0.4, 8, 18)",100,-25.331876381480832,-24.38322337847284,27,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_015208_405037,STRICT_EXEC_longrun_strict_slip5_20260604_015208_405037,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD8_SL18,True,2218.2510140030345,5773,strict,-28.198536893094317
-32.63935935386337,-26.627044807539345,-23.985858945569362,1.468371059949991,11.768135131238155,0.3585231489200257,1.0,122,249,strict_next_close,19879.89464693667,210317.23936677794,longrun,-32.82391992452132,False,False,True,,"(12, 22, 0.75, 0.4, 8, 18)",99,-25.39333006887321,-24.45045227523288,28,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_015234_152062,STRICT_EXEC_longrun_strict_slip10_20260604_015234_152062,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD8_SL18,True,2003.1723936677793,5804,strict,-28.345378747549287
-32.803382015028745,-26.542456292855874,-22.630287008681517,1.8039399214184293,14.305048029012536,0.41854671011928735,1.0,84,172,strict_next_close,32749.161003625202,388816.1518070937,longrun,-34.17790101595959,False,False,True,,"(12, 22, 0.75, 0.4, 8, 22)",60,-26.749659053087438,-25.06437158861535,28,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_015301_362795,STRICT_EXEC_longrun_strict_base_20260604_015301_362795,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD8_SL22,True,3788.161518070937,5622,strict,-28.51630486127422
-32.984255091120716,-26.792071871366208,-22.703179954409837,1.6235514575861698,12.839720373199182,0.37323667393232307,1.0,114,199,strict_next_close,23380.370956037106,273106.04596462334,longrun,-34.40101487863794,False,False,True,,"(12, 22, 0.75, 0.4, 8, 22)",61,-26.80636649974727,-25.13177229829312,24,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_015327_365227,STRICT_EXEC_longrun_strict_slip5_20260604_015327_365227,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD8_SL22,True,2631.0604596462335,5739,strict,-28.662948563829637
-33.1490026540607,-27.023792805681047,-22.77605120351498,1.4433500960833845,12.01682620529645,0.3470714276314625,1.0,122,209,strict_next_close,19741.45447541717,223512.70741270477,longrun,-34.62349605469831,False,False,True,,"(12, 22, 0.75, 0.4, 8, 22)",61,-26.863053522750135,-25.19914263305314,26,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_015353_602206,STRICT_EXEC_longrun_strict_slip10_20260604_015353_602206,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD8_SL22,True,2135.1270741270478,5921,strict,-28.792605576858566
-32.609971549747655,-26.301868229389637,-26.77107449526416,-3.8308255935532887,12.656328480630208,0.3857467261797356,1.0,110,212,strict_next_close,23714.61901875795,261210.67295036188,longrun,-32.809943990900116,False,False,True,,"(12, 22, 0.75, 0.4, 9, 20)",76,-25.395973925014236,-24.25792547477569,26,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_015420_035682,STRICT_EXEC_longrun_strict_base_20260604_015420_035682,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD9_SL20,True,2512.1067295036187,5570,strict,-28.312980764355768
-32.790540299284224,-26.551506065749265,-26.82455921196194,-3.987282285157745,12.589368903173948,0.3815965826214611,1.0,124,227,strict_next_close,23588.01105663183,256993.15426340626,longrun,-32.991304106259356,False,False,True,,"(12, 22, 0.75, 0.4, 9, 20)",77,-25.456029524894774,-24.326116432759783,26,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_015446_837447,STRICT_EXEC_longrun_strict_slip5_20260604_015446_837447,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD9_SL20,True,2469.9315426340627,5559,strict,-28.459292962780737
-32.970741724532395,-26.80045098558749,-26.878032137373296,-4.143507136610736,12.364195755067243,0.37272653245157966,1.0,122,224,strict_next_close,22639.117431711027,243286.30593952097,longrun,-33.17229839727993,False,False,True,,"(12, 22, 0.75, 0.4, 9, 20)",76,-25.516061888443975,-24.394276493983767,26,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_015512_885571,STRICT_EXEC_longrun_strict_slip10_20260604_015512_885571,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD9_SL20,True,2332.86305939521,5563,strict,-28.605402721157848
-32.399723938253544,-26.184988914055197,-25.290881015650836,0.6331212537363351,14.05085757758686,0.43079685837837056,1.0,89,207,strict_next_close,31284.7427358243,365824.88343150704,longrun,-32.61597039142272,False,False,True,,"(12, 23, 0.75, 0.4, 6, 18)",97,-25.270398841087815,-24.315965389941784,21,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_015540_216770,STRICT_EXEC_longrun_strict_base_20260604_015540_216770,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C23_E75_CR40_REDD_DD6_SL18,True,3558.248834315071,5474,strict,-28.110446750451313
-32.60162324074275,-26.44990056579316,-25.34959589151101,0.4632269924085719,13.667183892060963,0.4159373770103447,1.0,78,198,strict_next_close,29344.917041084744,333584.6330085982,longrun,-32.85875385928841,False,False,True,,"(12, 23, 0.75, 0.4, 6, 18)",98,-25.331876381480846,-24.38322337847284,22,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_015607_121867,STRICT_EXEC_longrun_strict_slip5_20260604_015607_121867,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C23_E75_CR40_REDD_DD6_SL18,True,3235.8463300859817,5739,strict,-28.270508777014292
-32.78242348423228,-26.700823040803613,-25.40830552692087,0.2934915852061959,12.981392012715375,0.39337608866558865,1.0,69,190,strict_next_close,25824.429984144626,282650.9248610061,longrun,-32.999951920694734,False,False,True,,"(12, 23, 0.75, 0.4, 6, 18)",98,-25.393330068873166,-24.450452275232838,23,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_015632_390535,STRICT_EXEC_longrun_strict_slip10_20260604_015632_390535,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C23_E75_CR40_REDD_DD6_SL18,True,2726.509248610061,5897,strict,-28.417429155596263
-32.57647491636091,-26.888430486490833,-24.74446916422125,1.3624294594666297,13.706287194995515,0.41986533375846735,1.0,72,220,strict_next_close,29966.384118684095,336740.8434078605,longrun,-32.644484059453745,False,False,True,,"(12, 23, 0.75, 0.4, 7, 16)",124,-24.51860543514367,-23.56209157791591,24,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_015658_113037,STRICT_EXEC_longrun_strict_base_20260604_015658_113037,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C23_E75_CR40_REDD_DD7_SL16,True,3267.4084340786053,5416,strict,-28.029789946896344
-32.772183665255184,-27.137139523458252,-24.803911906955346,1.1911651882578367,13.16068010935978,0.4007163866321285,1.0,81,231,strict_next_close,27066.402008293644,295191.61000533984,longrun,-32.842879773323915,False,False,True,,"(12, 23, 0.75, 0.4, 7, 16)",123,-24.580808337619963,-23.63008759947509,27,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_015724_730451,STRICT_EXEC_longrun_strict_slip5_20260604_015724_730451,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C23_E75_CR40_REDD_DD7_SL16,True,2851.9161000533986,5583,strict,-28.175605562878747
-32.78074617712373,-27.182930985434904,-24.863349116537826,1.02006117562643,12.96396588728539,0.39458844289460604,1.0,78,226,strict_next_close,26949.542013349583,281459.76274844015,longrun,-32.85439835030355,False,False,True,,"(12, 23, 0.75, 0.4, 7, 16)",124,-24.642987027046704,-23.698054156794036,24,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_015750_471451,STRICT_EXEC_longrun_strict_slip10_20260604_015750_471451,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C23_E75_CR40_REDD_DD7_SL16,True,2714.5976274844015,5682,strict,-28.12160796815385
-32.32598277923415,-26.02722149521246,-26.14744165374705,-0.5154719143754094,14.614443047803016,0.45113960793445596,1.0,80,181,strict_next_close,34837.89847514006,418682.65083377226,longrun,-32.3945022577718,False,False,True,,"(12, 23, 0.75, 0.4, 7, 20)",75,-26.587790325105832,-25.44111882017316,26,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_015816_576884,STRICT_EXEC_longrun_strict_base_20260604_015816_576884,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C23_E75_CR40_REDD_DD7_SL20,True,4086.8265083377223,5553,strict,-28.045828731557343
