ticker,entry_date,exit_date,entry_price,exit_price,gross_return_pct,net_return_pct,exit_reason
PLTR,2023-11-27,2024-04-29,19.07999992370605,22.82999992370605,19.65408812890399,19.17408812890399,market_filter_failed
SMCI,2023-11-27,2024-04-29,29.03700065612793,89.03500366210938,206.62603454299798,206.146034542998,market_filter_failed
UBER,2023-11-27,2024-04-29,56.060001373291016,67.4000015258789,20.228326569379405,19.748326569379405,market_filter_failed
DELL,2024-01-29,2024-04-29,83.41000366210938,127.6999969482422,53.09913840257079,52.61913840257079,market_filter_failed
LLY,2024-01-29,2024-04-29,645.0,737.2000122070312,14.294575535973841,13.814575535973841,market_filter_failed
DASH,2024-02-26,2024-04-29,119.88999938964844,132.1199951171875,10.201014087748028,9.721014087748028,market_filter_failed
CEG,2024-04-01,2024-04-29,185.97999572753903,188.6100006103516,1.4141332096090142,0.9341332096090142,market_filter_failed
FIX,2024-04-01,2024-04-29,319.489990234375,310.69000244140625,-2.7543860721624402,-3.2343860721624402,market_filter_failed
WSM,2024-04-01,2024-04-29,157.46499633789062,143.1999969482422,-9.059155825996024,-9.539155825996025,market_filter_failed
DECK,2024-06-03,2024-07-01,181.09500122070312,157.71665954589844,-12.90943511263083,-13.38943511263083,left_top_n
FIX,2024-06-03,2024-07-01,316.739990234375,294.760009765625,-6.9394396496904935,-7.419439649690494,left_top_n
GE,2024-06-03,2024-07-01,161.4600067138672,158.97000122070312,-1.5421809671894438,-2.0221809671894437,left_top_n
EME,2024-06-03,2024-07-29,373.1000061035156,362.8699951171875,-2.7418951538397573,-3.2218951538397573,left_top_n
HOOD,2024-06-03,2024-07-29,21.280000686645508,21.18000030517578,-0.469926589487768,-0.949926589487768,left_top_n
LLY,2024-07-01,2024-07-29,914.3699951171876,807.7899780273438,-11.656114883361235,-12.136114883361236,left_top_n
MU,2024-07-01,2024-07-29,131.52000427246094,107.8499984741211,-17.997266597790194,-18.477266597790194,left_top_n
CEG,2024-06-03,2024-09-03,208.25999450683597,177.77999877929688,-14.635550048734213,-15.115550048734214,left_top_n
DELL,2024-06-03,2024-09-03,132.02999877929688,110.7699966430664,-16.1024027363425,-16.5824027363425,left_top_n
SMCI,2024-06-03,2024-09-03,77.05899810791016,44.178001403808594,-42.66989905326359,-43.14989905326359,left_top_n
ERIE,2024-07-29,2024-09-03,426.3200073242188,492.6000061035156,15.547006389707274,15.067006389707274,left_top_n
WSM,2024-06-03,2024-09-30,148.83999633789062,154.9199981689453,4.084924738409779,3.6049247384097787,left_top_n
PGR,2024-09-03,2024-09-30,252.32000732421875,253.75999450683597,0.5706987717255751,0.09069877172557517,left_top_n
NRG,2024-06-03,2024-10-28,78.33999633789062,88.7300033569336,13.26271062642066,12.78271062642066,left_top_n
FIX,2024-07-29,2024-10-28,314.0,389.2999877929688,23.980887832155663,23.500887832155662,left_top_n
GE,2024-07-29,2024-10-28,169.8699951171875,175.36000061035156,3.2318865314481693,2.7518865314481693,left_top_n
AVGO,2024-09-03,2024-10-28,152.7899932861328,172.02000427246094,12.585909962254993,12.105909962254993,left_top_n
KKR,2024-06-03,2024-12-02,103.16999816894533,159.64999389648438,54.7445931277915,54.2645931277915,left_top_n
GDDY,2024-07-01,2024-12-02,141.5,197.6199951171875,39.66077393440812,39.18077393440812,left_top_n
FICO,2024-07-29,2024-12-02,1588.719970703125,2332.110107421875,46.79176635450395,46.31176635450395,left_top_n
CEG,2024-09-30,2024-12-02,260.0199890136719,249.5800018310547,-4.015071003663584,-4.495071003663584,left_top_n
MPWR,2024-10-28,2024-12-02,890.4600219726562,580.3499755859375,-34.82582471245873,-35.30582471245873,left_top_n
COIN,2024-06-03,2024-12-30,231.38999938964844,255.55999755859372,10.445567324733119,9.965567324733119,left_top_n
RCL,2024-10-28,2024-12-30,203.5200042724609,232.75,14.36222244198051,13.88222244198051,left_top_n
SATS,2024-12-02,2024-12-30,25.200000762939453,23.01000022888184,-8.690478046644955,-9.170478046644956,left_top_n
NVDA,2024-06-03,2025-02-03,115.0,116.66000366210938,1.4434814453125,0.9634814453125,left_top_n
COHR,2024-09-03,2025-02-03,71.87999725341797,87.5,21.730666866211212,21.250666866211212,left_top_n
EME,2024-12-02,2025-02-03,505.0899963378906,448.3999938964844,-11.223742868089248,-11.703742868089249,left_top_n
FIX,2024-12-02,2025-02-03,489.5299987792969,427.0499877929688,-12.763264997473012,-13.243264997473013,left_top_n
AVGO,2024-12-30,2025-02-03,235.5800018310547,217.72999572753903,-7.577046423625012,-8.057046423625012,left_top_n
CIEN,2024-12-30,2025-02-03,85.01000213623047,85.12000274658203,0.1293972563078949,-0.3506027436921051,left_top_n
APP,2024-06-03,2025-03-03,82.69999694824219,337.3399963378906,307.90811219620105,307.428112196201,market_filter_failed
CVNA,2024-06-03,2025-03-03,98.95999908447266,219.4499969482422,121.75626412538546,121.27626412538545,market_filter_failed
PLTR,2024-09-03,2025-03-03,30.51000022888184,83.41999816894531,173.41854324201873,172.93854324201874,market_filter_failed
HOOD,2024-09-30,2025-03-03,23.420000076293945,46.88999938964844,100.21348948291062,99.73348948291061,market_filter_failed
AXON,2024-10-28,2025-03-03,444.7699890136719,525.75,18.20716617276956,17.72716617276956,market_filter_failed
UAL,2024-10-28,2025-03-03,76.08999633789062,91.66999816894533,20.47575579037886,19.99575579037886,market_filter_failed
IBKR,2024-12-02,2025-03-03,46.41999816894531,50.38249969482422,8.53619492068356,8.05619492068356,market_filter_failed
TPL,2024-12-02,2025-03-03,500.1166687011719,452.1266784667969,-9.59575899739703,-10.075758997397031,market_filter_failed
CEG,2024-12-30,2025-03-03,226.32000732421875,232.2899932861328,2.6378516121916107,2.1578516121916107,market_filter_failed
COIN,2025-02-03,2025-03-03,284.4100036621094,205.75,-27.65725630226448,-28.13725630226448,market_filter_failed
GDDY,2025-02-03,2025-03-03,212.72999572753903,177.69000244140625,-16.47158087240852,-16.95158087240852,market_filter_failed
RCL,2025-02-03,2025-03-03,260.8599853515625,241.1199951171875,-7.567274148149361,-8.047274148149361,market_filter_failed
SATS,2025-02-03,2025-03-03,27.549999237060547,31.06999969482422,12.776771525381857,12.296771525381857,market_filter_failed
TSLA,2025-02-03,2025-03-03,383.6799926757813,284.6499938964844,-25.81057148397613,-26.29057148397613,market_filter_failed
AVGO,2025-06-02,2025-06-30,248.7100067138672,275.6499938964844,10.831887119689053,10.351887119689053,left_top_n
FTNT,2025-06-02,2025-06-30,102.47000122070312,105.72000122070312,3.1716599602648943,2.6916599602648943,left_top_n
PODD,2025-06-02,2025-06-30,325.0,314.17999267578125,-3.329233022836542,-3.809233022836542,left_top_n
TPL,2025-06-02,2025-06-30,370.0466613769531,352.1300048828125,-4.841728993709138,-5.321728993709138,left_top_n
TSLA,2025-06-02,2025-06-30,342.69000244140625,317.6600036621094,-7.303976947380175,-7.783976947380175,left_top_n
NFLX,2025-06-02,2025-07-28,121.89800262451172,117.45999908447266,-3.64075164849883,-4.12075164849883,left_top_n
PM,2025-06-02,2025-07-28,182.75,157.77000427246094,-13.668944310554886,-14.148944310554887,left_top_n
FFIV,2025-06-30,2025-07-28,294.32000732421875,301.6300048828125,2.4836903291257206,2.0036903291257206,left_top_n
NRG,2025-06-02,2025-09-02,158.49000549316406,145.11000061035156,-8.4421757959934,-8.9221757959934,left_top_n
CEG,2025-07-28,2025-09-02,328.6600036621094,307.19000244140625,-6.532587166516346,-7.0125871665163455,left_top_n
AXON,2025-06-02,2025-09-29,758.5700073242188,716.02001953125,-5.6092367721022445,-6.089236772102245,left_top_n
JBL,2025-06-30,2025-09-29,218.1000061035156,214.50999450683597,-1.646039200464633,-2.126039200464633,left_top_n
UAL,2025-07-28,2025-09-29,92.43000030517578,98.63999938964844,6.718596845146729,6.238596845146729,left_top_n
CCL,2025-09-02,2025-09-29,31.15999984741211,29.399999618530277,-5.648267771182303,-6.128267771182303,left_top_n
CVNA,2025-06-02,2025-11-03,331.44000244140625,332.3299865722656,0.26852043335254816,-0.21147956664745182,left_top_n
DASH,2025-06-02,2025-11-03,212.7899932861328,242.0500030517578,13.750651200162345,13.270651200162344,left_top_n
RCL,2025-06-02,2025-11-03,261.92999267578125,277.79998779296875,6.058868995896738,5.5788689958967375,left_top_n
IBKR,2025-06-30,2025-11-03,55.40999984741211,73.08000183105469,31.889554290384737,31.409554290384737,left_top_n
NRG,2025-09-29,2025-12-01,165.33999633789062,165.66000366210938,0.19354501712023353,-0.28645498287976645,left_top_n
COIN,2025-11-03,2025-12-01,330.4200134277344,259.8399963378906,-21.360696756124366,-21.840696756124366,left_top_n
GLW,2025-11-03,2025-12-01,87.5,82.9000015258789,-5.25714111328125,-5.73714111328125,left_top_n
SMCI,2025-11-03,2025-12-01,50.75,33.40999984741211,-34.167487985394864,-34.64748798539486,left_top_n
AVGO,2025-07-28,2025-12-29,294.29998779296875,349.3900146484375,18.719004125213544,18.239004125213544,left_top_n
GOOG,2025-12-01,2025-12-29,315.1199951171875,314.3900146484375,-0.2316515867165192,-0.7116515867165192,left_top_n
IDXX,2025-12-01,2025-12-29,728.969970703125,687.8900146484375,-5.6353427034949055,-6.115342703494905,left_top_n
APP,2025-06-02,2026-02-02,401.9100036621094,483.0,20.1761577465148,19.6961577465148,left_top_n
HOOD,2025-06-02,2026-02-02,67.9800033569336,89.91000366210938,32.25948694063876,31.77948694063876,left_top_n
PLTR,2025-06-02,2026-02-02,132.0399932861328,147.75999450683594,11.905484716768822,11.425484716768821,left_top_n
KLAC,2025-12-01,2026-02-02,1157.1800537109375,1410.449951171875,21.88681844702831,21.40681844702831,left_top_n
CVNA,2025-12-29,2026-02-02,433.5499877929688,407.8900146484375,-5.918573144277106,-6.3985731442771066,left_top_n
GLW,2025-12-29,2026-02-02,89.0,110.36000061035156,24.00000068578827,23.52000068578827,left_top_n
FIX,2025-06-30,2026-03-02,536.2100219726562,1438.239990234375,168.2232579210758,167.7432579210758,market_filter_failed
LITE,2025-06-30,2026-03-02,95.05999755859376,783.25,723.9533138186908,723.4733138186908,market_filter_failed
SATS,2025-09-02,2026-03-02,65.23999786376953,118.68000030517578,81.91294327292383,81.43294327292382,market_filter_failed
CIEN,2025-09-29,2026-03-02,144.1199951171875,353.7300109863281,145.44131485620824,144.96131485620825,market_filter_failed
STX,2025-09-29,2026-03-02,229.13999938964844,379.5199890136719,65.62799599571656,65.14799599571656,market_filter_failed
MU,2025-11-03,2026-03-02,234.6999969482422,412.6700134277344,75.82872551921656,75.34872551921656,market_filter_failed
COHR,2025-12-29,2026-03-02,189.0200042724609,298.9100036621094,58.13670347359039,57.65670347359039,market_filter_failed
ALB,2026-02-02,2026-03-02,164.92999267578125,178.17999267578125,8.033711628209916,7.553711628209916,market_filter_failed
AMD,2026-02-02,2026-03-02,246.2700042724609,198.6199951171875,-19.348685722421887,-19.828685722421888,market_filter_failed
DG,2026-02-02,2026-03-02,143.50999450683594,152.6199951171875,6.347990355415711,5.867990355415712,market_filter_failed
HII,2026-02-02,2026-03-02,420.2999877929688,453.7300109863281,7.953848242752337,7.473848242752338,market_filter_failed
INTC,2026-02-02,2026-03-02,48.810001373291016,45.5,-6.781399877407623,-7.261399877407623,market_filter_failed
