ticker;signal_date;entry_date;exit_date;holding_days;entry_reason;exit_reason;entry_rank;entry_ranking_value;shares;entry_price;exit_price;notional_entry;notional_exit;entry_cost;exit_cost;gross_return_pct;net_return_pct
PSKY;2021-02-26;2021-03-01;2021-05-03;63;enter_or_hold;left_top_n;8;277,0914752625904;19,01593332797382;62,224777829672526;39,65999984741211;1183,2622265570362;754,1719128858405;2,839829343736887;1,810012590926017;-36,263332340095836;-36,74333234009583
TTD;2021-02-26;2021-03-01;2021-05-03;63;enter_or_hold;left_top_n;14;236,12600860766412;13,974737147106884;80,02759429948003;70,15599822998047;1118,3645948505427;980,4116345568729;2,684075027641302;2,3529879229364945;-12,335240307934258;-12,815240307934259
URI;2021-02-26;2021-03-01;2021-05-03;63;enter_or_hold;left_top_n;15;124,47162928236352;2,6394181165130055;302,489990234375;321,79998779296875;798,3975602884516;849,3647176744257;1,9161541446922834;2,0384753224186216;6,383681504182004;5,903681504182003
DVN;2021-03-26;2021-03-29;2021-05-03;35;enter_or_hold;left_top_n;10;261,5262306681952;39,09823187991694;21,850000381469727;23,6200008392334;854,2963814909768;923,5002698161801;2,050311315578344;2,216400647558832;8,10068845245766;7,62068845245766
FANG;2021-03-26;2021-03-29;2021-05-03;35;enter_or_hold;left_top_n;15;217,51151340957136;11,50722529732034;74,23999786376953;83,91999816894531;854,2963814909768;965,6863258807642;2,050311315578344;2,317647182113834;13,038793889701594;12,558793889701594
HAL;2021-03-26;2021-03-29;2021-05-03;35;enter_or_hold;left_top_n;13;241,00158639770865;40,2211106731101;21,239999771118164;20,65999984741211;854,2963814909768;830,9681403692001;2,050311315578344;1,99432353688608;-2,730696468719973;-3,210696468719973
CVNA;2021-02-26;2021-03-01;2021-05-03;63;enter_or_hold;rebalance_trim;3;428,1402837780002;0,17715940639718805;307,18972036576696;290,0;54,42154851131747;51,37622785518454;0,1306117164271619;0,12330294685244288;-5,595799346833408;-6,075799346833408
FCX;2021-02-26;2021-03-01;2021-05-03;63;enter_or_hold;rebalance_trim;4;240,46184455357653;2,2160286034948573;34,900001525878906;38,709999084472656;77,33940164336182;85,78246521245114;0,18561456394406836;0,2058779165098827;10,916897971389993;10,436897971389993
MRNA;2021-02-26;2021-03-01;2021-05-03;63;enter_or_hold;rebalance_trim;4;343,52746144140724;1,8463776219281796;154,33645062816655;186,0200042724609;284,9633686876701;343,4631731196562;0,6839120848504082;0,8243116154871748;20,528885765701332;20,048885765701332
TSLA;2021-02-26;2021-03-01;2021-05-03;63;enter_or_hold;rebalance_trim;1;501,43669667228943;0,054655071201257774;239,0164426792762;228,3000030517578;13,06346069290719;12,47775292204119;0,03135230566297725;0,029946607012898856;-4,483557493949575;-4,963557493949574
XYZ;2021-02-26;2021-03-01;2021-05-03;63;enter_or_hold;rebalance_trim;7;300,4499540541385;0,2472517516703549;240,9085622369008;243,67999267578125;59,56506400546044;60,25030503610617;0,14295615361310504;0,1446007320866548;1,1504076123932672;0,6704076123932672
BLDR;2021-03-26;2021-03-29;2021-06-01;64;enter_or_hold;left_top_n;13;182,3085778137957;19,206447459598344;44,7884323221331;44,470001220703125;860,2266721928256;854,1107419737087;2,0645440132627813;2,049865780736901;-0,7109672853466087;-1,1909672853466087
WSM;2021-03-26;2021-03-29;2021-06-01;64;enter_or_hold;left_top_n;12;183,402489626556;10,796858375814528;89,52155977058264;85,4749984741211;966,551602424996;922,8614531980484;2,3197238458199902;2,214867487675316;-4,520208659044467;-5,000208659044468
ALB;2021-04-30;2021-05-03;2021-06-01;29;enter_or_hold;left_top_n;11;192,77507344985912;5,690426164176855;165,99000549316406;171,42999267578125;944,5538702501606;975,5097156469122;2,266929288600385;2,3412233175525894;3,277298031562048;2,797298031562048
ALGN;2021-04-30;2021-05-03;2021-06-01;29;enter_or_hold;left_top_n;10;192,98929715205043;1,5748600955219072;599,77001953125;593,47998046875;944,5538702501606;934,6479387313552;2,266929288600385;2,2431550529552524;-1,0487418273117388;-1,5287418273117388
GM;2021-04-30;2021-05-03;2021-06-01;29;enter_or_hold;left_top_n;15;173,77991514397425;16,527626334750728;57,150001525878906;59,650001525878906;944,5538702501606;985,8729360870374;2,266929288600385;2,3660950466088897;4,374453076554929;3,8944530765549294
FCX;2021-02-26;2021-03-01;2021-06-01;92;enter_or_hold;rebalance_trim;4;240,46184455357653;3,343071348768556;34,900001525878906;44,209999084472656;116,67319517314468;147,79718126838463;0,2800156684155472;0,3547132350441231;26,676209603286804;26,196209603286803
GNRC;2021-02-26;2021-03-01;2021-06-01;92;enter_or_hold;rebalance_trim;6;247,2505188421672;0,009018241218974439;345,6301382226981;321,75;3,1169759590397694;2,901619112205026;0,007480742301695445;0,0069638858692920615;-6,909159700451683;-7,389159700451684
IVZ;2021-04-30;2021-05-03;2021-06-01;29;enter_or_hold;rebalance_trim;7;237,92241268389265;0,10658114368459867;27,420000076293945;27,190000534057617;2,9224549679631915;2,8979413537047094;0,007013891923111659;0,006955059248891302;-0,8388021210662733;-1,3188021210662733
MOS;2021-04-30;2021-05-03;2021-06-01;29;enter_or_hold;rebalance_trim;8;215,51570859885825;2,097750510686438;35,029998779296875;37,54999923706055;73,48419782861532;78,77053007581912;0,17636207478867677;0,18904927218196588;7,193835414156569;6,713835414156568
MRNA;2021-02-26;2021-03-01;2021-06-01;92;enter_or_hold;rebalance_trim;4;343,52746144140724;0,03425025394730287;154,33645062816655;184,66000366210935;5,286062627340077;6,324652019337123;0,012686550305616181;0,015179164846409094;19,64769366570409;19,16769366570409
PWR;2021-04-30;2021-05-03;2021-06-01;29;enter_or_hold;rebalance_trim;14;176,3511467435555;0,03862638838689354;97,18000030517578;96,4499969482422;3,753712435226153;3,7255150420375003;0,009008909844542766;0,00894123610089;-0,7511868230511864;-1,2311868230511864
XYZ;2021-02-26;2021-03-01;2021-06-28;119;enter_or_hold;left_top_n;8;174,44499167146407;4,205994477005031;239,46693493233656;246,6000061035156;1007,1966057507307;1037,1982637007934;2,4172718538017532;2,489275832881904;2,978729056349483;2,498729056349483
ON;2021-05-28;2021-06-01;2021-06-28;27;enter_or_hold;left_top_n;14;142,81383548383326;23,337872787265827;39,90999984741211;38,65999984741211;931,4144993787023;902,2421583946201;2,2353947985088856;2,165381180147088;-3,1320471179632325;-3,6120471179632325
CVNA;2021-02-26;2021-03-01;2021-06-28;119;enter_or_hold;rebalance_trim;7;185,1043092784774;0,3265004037180662;305,67006708061984;305,4700012207031;99,80140030635076;99,73607872231774;0,23952336073524183;0,23936658893356255;-0,06545157065180884;-0,5454515706518088
GNRC;2021-02-26;2021-03-01;2021-06-28;119;enter_or_hold;rebalance_trim;6;247,2505188421672;0,5941685243302025;345,6301382226981;409,1900024414063;205,36254919182446;243,12781992128234;0,4928701180603786;0,5835067678110776;18,389560744195;17,909560744194998
MRNA;2021-02-26;2021-03-01;2021-06-28;119;enter_or_hold;rebalance_trim;4;343,52746144140724;0,8205604230289802;154,33645062816655;222,94000244140625;126,64238321623971;182,9357427134022;0,3039417197189752;0,4390457825121652;44,450647616953475;43,97064761695348
TPL;2021-03-26;2021-03-29;2021-06-28;91;enter_or_hold;rebalance_trim;12;147,80778468377292;0,13199992469845304;164,41046947371075;172,54888916015625;21,70216959016713;22,776440375942343;0,052085207016401104;0,05466345690226162;4,95006170379364;4,47006170379364
TSLA;2021-02-26;2021-03-01;2021-06-28;119;enter_or_hold;rebalance_trim;2;274,38321657504656;0,37525593617388237;236,65884999692065;229,5733337402344;88,80763830942885;86,1487562732508;0,21313833194262924;0,2067570150558019;-2,993978994142177;-3,473978994142177
CVNA;2021-02-26;2021-03-01;2021-08-02;154;enter_or_hold;left_top_n;7;185,1043092784774;3,0914983223124493;305,67006708061984;333,95001220703125;944,9784995608701;1032,4059024742592;2,2679483989460882;2,477774165938222;9,251787522575006;8,771787522575005
PWR;2021-04-30;2021-05-03;2021-08-02;91;enter_or_hold;left_top_n;14;138,89751298319993;10,353099850372747;96,79114660021767;89,0999984741211;1002,08840538412;922,4611808706351;2,4050121729218876;2,213906834089524;-7,946127715444673;-8,426127715444673
F;2021-05-28;2021-06-01;2021-08-02;62;enter_or_hold;left_top_n;11;157,02199615173845;63,11828877855438;14,810540766313665;13,90999984741211;934,815989054738;877,9753872786049;2,2435583737313713;2,1071409294686516;-6,080405389044408;-6,5604053890444085
COF;2021-06-25;2021-06-28;2021-08-02;35;enter_or_hold;rebalance_trim;9;161,59255378077603;0,0479191545515781;156,0;160,10000610351562;7,475388110046183;7,671856936182962;0,01794093146411084;0,018412456646839107;2,628209040715146;2,148209040715146
MRNA;2021-02-26;2021-03-01;2021-08-02;154;enter_or_hold;rebalance_trim;4;343,52746144140724;1,4694499497847628;154,33645062816655;346,6099853515625;226,7896896255179;509,3260255697509;0,5442952551012429;1,2223824613674021;124,58076749907185;124,10076749907185
NUE;2021-05-28;2021-06-01;2021-08-02;62;enter_or_hold;rebalance_trim;15;138,15272432346904;0,5305973301910722;108,35660986603938;102,08000183105467;57,49372790347608;54,16337643745737;0,1379849469683426;0,12999210344989767;-5,792547443801022;-6,272547443801022
TSLA;2021-02-26;2021-03-01;2021-08-02;154;enter_or_hold;rebalance_trim;2;274,38321657504656;0,060002232549117566;236,65884999692065;236,55667114257807;14,200059352321963;14,193928392942098;0,03408014244557271;0,03406542814306103;-0,04317558981796754;-0,5231755898179675
TSLA;2021-02-26;2021-03-01;2021-08-30;182;enter_or_hold;left_top_n;2;274,38321657504656;4,053541709619457;236,65884999692065;243,6366729736328;959,3065194130922;987,591415891536;2,3023356465914215;2,370219398139686;2,948473288365494;2,468473288365494
MOS;2021-04-30;2021-05-03;2021-08-30;119;enter_or_hold;left_top_n;14;131,84854434397866;32,04282907972573;33,98339860833869;32,29999923706055;1088,9242331551857;1034,9833548284025;2,6134181595724457;2,483960051588166;-4,9535933432657835;-5,433593343265784
MGM;2021-05-28;2021-06-01;2021-08-30;90;enter_or_hold;left_top_n;13;133,25045632930346;25,64843762521263;42,56636229960895;42,65999984741211;1091,7606883737226;1094,1623451779299;2,620225652096934;2,6259896284270314;0,2199801503921961;-0,2600198496078039
GM;2021-06-25;2021-06-28;2021-08-30;63;enter_or_hold;left_top_n;15;128,3648113556291;16,810300175436062;58,56822626046855;49,16999816894531;984,5494641813334;826,5624288456122;2,3629187140352;1,983749829229469;-16,046632605411006;-16,526632605411006
ALB;2021-07-30;2021-08-02;2021-08-30;28;enter_or_hold;rebalance_trim;6;149,86659662106456;0,3317540885980964;206,8999938964844;236,97999572753903;68,6399189060799;78,61908249857049;0,16473580537459173;0,18868579799656918;14,538425673470146;14,058425673470145
DVN;2021-05-28;2021-06-01;2021-08-30;90;enter_or_hold;rebalance_trim;8;146,32984477018266;3,4591922646919193;29,538530214529107;29,780000686645508;102,17945522846762;103,01474801776419;0,24523069254832228;0,24723539524263405;0,8174762602020991;0,3374762602020991
GNRC;2021-02-26;2021-03-01;2021-08-30;182;enter_or_hold;rebalance_trim;4;166,1251303964119;0,09990411272822214;347,6467323548573;442,7000122070313;34,73133833877774;44,22755192431657;0,08335521201306656;0,10614612461835976;27,34191666589554;26,86191666589554
MRNA;2021-02-26;2021-03-01;2021-08-30;182;enter_or_hold;rebalance_trim;4;343,52746144140724;0,023430041560963396;154,33645062816655;370,6900024414063;3,616109452589518;8,685282163435772;0,008678662686214844;0,020844677192245854;140,1830552229604;139,70305522296042
NUE;2021-05-28;2021-06-01;2021-08-30;90;enter_or_hold;rebalance_trim;15;138,15272432346904;0,9928095591330098;108,35660986603938;121,04000091552734;107,5774780702501;120,16966994640381;0,25818594736860023;0,28840720787136914;11,705230594763316;11,225230594763316
STLD;2021-07-30;2021-08-02;2021-08-30;28;enter_or_hold;rebalance_trim;12;135,13315325438492;0,7262127485781756;62,90999984741211;70,23999786376953;45,68604390224176;51,00918190877326;0,1096465053653802;0,12242203658105581;11,651562603936249;11,171562603936248
FCX;2021-02-26;2021-03-01;2021-09-27;210;enter_or_hold;left_top_n;11;133,67412515156718;27,74608224718203;35,331620029712674;33,90999984741211;980,3140352705918;940,8696447682265;2,35275368464942;2,2580871474437436;-4,023648451741046;-4,503648451741046
NUE;2021-05-28;2021-06-01;2021-09-27;118;enter_or_hold;left_top_n;15;138,15272432346904;8,400728018894934;108,35660986603938;103,91999816894533;910,2744085341042;873,0036403413693;2,18465858048185;2,095208736819286;-4,094454138588322;-4,574454138588322
STLD;2021-07-30;2021-08-02;2021-09-27;56;enter_or_hold;left_top_n;12;135,13315325438492;14,476425939964708;62,90999984741211;61,790000915527344;910,7119536742525;894,4983720839831;2,1857086888182056;2,146796093001559;-1,7803194000974631;-2,260319400097463
AXON;2021-08-27;2021-08-30;2021-09-27;28;enter_or_hold;left_top_n;14;123,0558238017464;5,259457570458974;192,83999633789065;179,02000427246094;1014,2337786265998;941,5481167343925;2,4341610687038395;2,2597154801625416;-7,166558975252513;-7,646558975252512
ZBRA;2021-08-27;2021-08-30;2021-09-27;28;enter_or_hold;left_top_n;15;109,86579607622116;1,7343851154528813;584,780029296875;548,5800170898438;1014,2337786265998;951,4490162755122;2,4341610687038395;2,2834776390612292;-6,190363964815493;-6,670363964815493
ALGN;2021-07-30;2021-08-02;2021-09-27;56;enter_or_hold;rebalance_trim;12;133,4985717411356;0,026216542815718294;700,1189999442706;701,0399780273438;18,354699738136844;18,37884459948407;0,04405127937152842;0,04410922703876176;0,13154593478343912;-0,34845406521656086
COF;2021-06-25;2021-06-28;2021-09-27;91;enter_or_hold;rebalance_trim;6;147,15311379167838;0,2835163807417534;156,24688736800303;169,75999450683594;44,29855200874061;48,12973923731806;0,10631652482097743;0,11551137416956334;8,64856085549144;8,168560855491439
DVN;2021-05-28;2021-06-01;2021-09-27;118;enter_or_hold;rebalance_trim;8;146,32984477018266;5,66772172741493;29,538530214529107;35,0;167,41616949278904;198,37026045952257;0,4017988067826937;0,4760886251028541;18,489307849124327;18,009307849124326
GNRC;2021-02-26;2021-03-01;2021-09-27;210;enter_or_hold;rebalance_trim;4;166,1251303964119;0,051064304161251066;347,6467323548573;443,7999877929688;17,752338481633476;22,66233756341967;0,04260561235592034;0,0543896101522072;27,658322799928946;27,178322799928946
IT;2021-08-27;2021-08-30;2021-09-27;28;enter_or_hold;rebalance_trim;10;134,10404456569262;0,13844944987609287;307,2099914550781;315,1099853515625;42,53305431339475;43,62680412238751;0,1020793303521474;0,10470432989373002;2,571528959415237;2,091528959415237
IVZ;2021-04-30;2021-05-03;2021-09-27;147;enter_or_hold;rebalance_trim;8;139,4221959929679;1,4629113741766124;27,018633099775563;25,559999465942383;39,52586567636638;37,39201394267525;0,09486207762327929;0,0897408334624206;-5,398621123602643;-5,8786211236026436
MRNA;2021-02-26;2021-03-01;2021-09-27;210;enter_or_hold;rebalance_trim;4;343,52746144140724;0,30521348016149447;154,33645062816655;408,8399963378906;47,1055652119954;124,78347811150024;0,11305335650878896;0,29948034746760055;164,90177445047252;164,42177445047253
IVZ;2021-04-30;2021-05-03;2021-11-01;182;enter_or_hold;left_top_n;8;139,4221959929679;38,9940653623961;27,018633099775563;26,530000686645508;1053,566345095247;1034,5125808394682;2,528559228228593;2,4828301940147237;-1,8085016045246038;-2,288501604524604
COF;2021-06-25;2021-06-28;2021-11-01;126;enter_or_hold;left_top_n;6;147,15311379167838;5,8711611810144815;156,24688736800303;153,00999450683594;917,3506597693613;898,3463400557742;2,2016415834464667;2,156031216133858;-2,071652700218818;-2,551652700218818
ALGN;2021-07-30;2021-08-02;2021-11-01;91;enter_or_hold;left_top_n;12;133,4985717411356;1,4217281768185996;700,1189999442706;661,4600219726562;995,3789093468292;940,4163510775754;2,3889093824323897;2,256999242586181;-5,521772437927208;-6,001772437927208
OKE;2021-09-24;2021-09-27;2021-11-01;35;enter_or_hold;left_top_n;13;129,78808754402215;16,8780155809062;58,900001525878906;64,13999938964844;994,1151434691832;1082,5559090578006;2,3858763443260393;2,5981341817387213;8,89643077762441;8,41643077762441
ON;2021-09-24;2021-09-27;2021-11-01;35;enter_or_hold;left_top_n;10;140,55637611575008;20,09125207490357;49,47999954223633;54,9900016784668;994,1151434691832;1104,8179853214467;2,3858763443260393;2,651563164771472;11,135816869858917;10,655816869858917
PWR;2021-09-24;2021-09-27;2021-11-01;35;enter_or_hold;left_top_n;15;126,8226706481356;8,494532631278183;117,02999877929688;120,9800033569336;994,1151434691832;1027,6685862476165;2,3858763443260393;2,4664046069942795;3,375206886130022;2,895206886130022
ALB;2021-07-30;2021-08-02;2021-11-01;91;enter_or_hold;rebalance_trim;6;167,8655973598611;0,3791168980569072;207,56052063381597;255,8699951171875;78,68970074176897;97,00463885466411;0,1888552817802455;0,23281113325119385;23,274885963790993;22,794885963790993
DVN;2021-05-28;2021-06-01;2021-11-01;153;enter_or_hold;rebalance_trim;8;146,32984477018266;3,4651632270648176;29,538530214529107;41,9900016784668;102,35582868092929;145,5022097206131;0,2456539888342303;0,3492053033294714;42,15332101328857;41,67332101328857
FANG;2021-09-24;2021-09-27;2021-11-01;35;enter_or_hold;rebalance_trim;3;196,72241589501445;1,0018621074547969;95,4800033569336;111,61000061035156;95,65779738296857;111,81783042451798;0,22957871371912453;0,26836279301884314;16,893586810129314;16,413586810129313
FTNT;2021-08-27;2021-08-30;2021-11-01;63;enter_or_hold;rebalance_trim;7;167,01482052862997;0,3750105884772154;63,719228568258636;64,8219985961914;23,89538540269687;24,30893583982697;0,057348924966472495;0,05834144601558472;1,730670713866922;1,250670713866922
GNRC;2021-02-26;2021-03-01;2021-11-01;245;enter_or_hold;rebalance_trim;4;166,1251303964119;0,16941319146803593;347,6467323548573;505,7999877929688;58,89594243167049;85,68919017650046;0,14135026183600916;0,2056540564236011;45,49251890470178;45,012518904701786
OXY;2021-09-24;2021-09-27;2021-11-01;35;enter_or_hold;rebalance_trim;5;174,95107286958077;2,7580117034366918;30,190000534057617;34,810001373291016;83,26437479969087;96,00639118418394;0,19983449951925808;0,23041533884204143;15,303082999357787;14,823082999357787
OXY;2021-09-24;2021-09-27;2021-11-29;63;enter_or_hold;left_top_n;5;174,95107286958077;30,17061121419833;30,190000534057617;30,059999465942383;910,8507686694923;906,9285569859571;2,1860418448067813;2,1766285367662968;-0,43060969133994487;-0,9106096913399448
COP;2021-10-29;2021-11-01;2021-11-29;28;enter_or_hold;left_top_n;11;160,27252159145914;14,044109604265001;74,58999633789062;72,1500015258789;1047,550083951061;1013,2825293773304;2,514120201482546;2,4318780705055927;-3,271209185959212;-3,751209185959212
EOG;2021-10-29;2021-11-01;2021-11-29;28;enter_or_hold;left_top_n;9;170,03503081782804;11,208539420209558;93,45999908447266;88,38999938964844;1047,550083951061;990,7227925111732;2,514120201482546;2,3777347020268156;-5,424780381435445;-5,904780381435446
PLTR;2021-10-29;2021-11-01;2021-11-29;28;enter_or_hold;left_top_n;12;155,47876474229378;39,44089250808622;26,559999465942383;21,06999969482422;1047,550083951061;831,0195931089715;2,514120201482546;1,9944470234615315;-20,670180276765194;-21,150180276765195
TSLA;2021-10-29;2021-11-01;2021-11-29;28;enter_or_hold;left_top_n;6;187,0838186248852;2,600261612310162;402,86334228515625;378,9966735839844;1047,550083951061;985,4905015136793;2,514120201482546;2,3651772036328302;-5,924259220457562;-6,404259220457561
WFC;2021-10-29;2021-11-01;2021-11-29;28;enter_or_hold;left_top_n;13;138,5081493134701;20,258172548790792;51,709999084472656;49,15999984741211;1047,550083951061;995,8917594074036;2,514120201482546;2,3901402225777684;-4,931346513649915;-5,4113465136499155
ALB;2021-07-30;2021-08-02;2021-11-29;119;enter_or_hold;rebalance_trim;6;167,8655973598611;0,4219624409576028;207,56052063381597;275,8900146484375;87,58274393307586;116,41522401688349;0,210198585439382;0,27939653764052036;32,92027491835516;32,440274918355165
DVN;2021-05-28;2021-06-01;2021-11-29;181;enter_or_hold;rebalance_trim;8;146,32984477018266;1,878730211171816;29,538530214529107;43,91999816894531;55,49492910764734;82,5138274346084;0,1331878298583536;0,19803318584306015;48,68714810780395;48,20714810780395
FANG;2021-09-24;2021-09-27;2021-11-29;63;enter_or_hold;rebalance_trim;3;196,72241589501445;0,16767765156693826;95,4800033569336;109,93000030517578;16,009862734494003;18,432804287924682;0,0384236705627856;0,04423873029101923;15,1340557605802;14,6540557605802
FTNT;2021-08-27;2021-08-30;2021-11-29;91;enter_or_hold;rebalance_trim;7;167,01482052862997;1,4043748693715032;63,719228568258636;68,66000366210938;89,4856832970012;96,42438367402178;0,2147656399128029;0,23141852081765227;7,753978202290979;7,273978202290978
IT;2021-08-27;2021-08-30;2021-11-29;91;enter_or_hold;rebalance_trim;8;176,36137208913345;0,07154272475039271;307,43996108913194;325,0;21,995092513471207;23,251385543877632;0,052788222032330905;0,05580332530530631;5,711696959842216;5,231696959842216
MRNA;2021-02-26;2021-03-01;2021-11-29;273;enter_or_hold;rebalance_trim;1;411,6496001324373;0,3558818559032798;193,9863719283467;368,510009765625;69,03623006180392;131,1460261943264;0,1656869521483294;0,3147504628663833;89,9669580406105;89,4869580406105
NUE;2021-10-29;2021-11-01;2021-11-29;28;enter_or_hold;rebalance_trim;15;133,7730432363522;0,525451871831966;109,22000122070312;112,06999969482422;57,389854082908066;58,88739111585324;0,13773564979897934;0,14132973867804777;2,6094107693352298;2,1294107693352298
GNRC;2021-02-26;2021-03-01;2022-01-03;308;enter_or_hold;left_top_n;11;95,64137571702184;2,3919614688064867;357,7964739437952;347,9100036621094;855,8353793483823;832,1873233720893;2,054004910436117;1,997249576093014;-2,763154754632613;-3,243154754632613
TPL;2021-03-26;2021-03-29;2022-01-03;280;enter_or_hold;left_top_n;7;111,03396225711224;7,23911967827434;161,85052362100407;141,57110595703125;1171,6553104838167;1024,8501790086066;2,811972745161159;2,4596404296206558;-12,529720145644973;-13,009720145644973
ALB;2021-07-30;2021-08-02;2022-01-03;154;enter_or_hold;left_top_n;6;167,8655973598611;3,6826181579448516;207,56052063381597;236,6699981689453;764,3661421585775;871,5652326977328;1,8344787411805856;2,0917565584745583;14,024573385265837;13,544573385265837
BLDR;2021-11-26;2021-11-29;2022-01-03;35;enter_or_hold;rebalance_trim;15;88,32058985095426;2,27886691402128;71,8499984741211;83,48999786376953;163,736584295154;190,2625937834517;0,39296780230836953;0,45663022508028406;16,200417031102553;15,720417031102553
DVN;2021-05-28;2021-06-01;2022-01-03;216;enter_or_hold;rebalance_trim;8;146,32984477018266;1,4674561212989168;29,538530214529107;45,56999969482422;43,346496977483746;66,87197499975957;0,104031592745961;0,16049273999942296;54,2730777864151;53,793077786415104
F;2021-11-26;2021-11-29;2022-01-03;35;enter_or_hold;rebalance_trim;6;117,27172352551882;6,168148188943881;19,670000076293945;21,770000457763672;121,32747534711851;134,28058889686247;0,29118594083308436;0,3222734133524699;10,676158481568198;10,196158481568197
FANG;2021-09-24;2021-09-27;2022-01-03;98;enter_or_hold;rebalance_trim;3;196,72241589501445;0,4144781920430815;95,4800033569336;111,83999633789062;39,574379167649184;46,35523948023376;0,09497851000235802;0,11125257475256102;17,134470471055963;16,654470471055962
FIX;2021-11-26;2021-11-29;2022-01-03;35;enter_or_hold;rebalance_trim;14;91,15131158228782;0,29231341556992674;97,86000061035156;98,11000061035156;28,605791026086983;28,678869379979464;0,06865389846260875;0,06882928651195071;0,25546699207108503;-0,22453300792891495
IT;2021-08-27;2021-08-30;2022-01-03;126;enter_or_hold;rebalance_trim;8;176,36137208913345;0,05963200079179872;307,43996108913194;321,9599914550781;18,33326000309768;19,199118465376728;0,04399982400743444;0,04607788431690414;4,72288323043879;4,242883230438791
NUE;2021-10-29;2021-11-01;2022-01-03;63;enter_or_hold;rebalance_trim;15;133,7730432363522;0,33170921467212955;109,22000122070312;113,04000091552734;36,22928083140847;37,49640993022638;0,0869502739953803;0,08999138383254329;3,4975276067842787;3,0175276067842787
ON;2021-11-26;2021-11-29;2022-01-03;35;enter_or_hold;rebalance_trim;9;110,47120432790392;2,010326647623547;63,02000045776367;70,16999816894531;126,69078625349043;141,06461718272624;0,304057887008377;0,33855508123854294;11,345600855673755;10,865600855673755
MRNA;2021-02-26;2021-03-01;2022-01-31;336;enter_or_hold;market_filter_failed;2;143,1128484348166;4,196093152551333;208,06915398099213;169,3300018310547;873,0775522767899;710,5244612047932;2,0953861254642954;1,7052587068915035;-18,618402299783654;-19,098402299783654
DVN;2021-05-28;2021-06-01;2022-01-31;244;enter_or_hold;market_filter_failed;8;146,32984477018266;21,6654587215435;29,538530214529107;50,56999969482422;639,9658070579459;1095,6222409366817;1,53591793693907;2,6294933782480356;71,20012176486144;70,72012176486143
FTNT;2021-08-27;2021-08-30;2022-01-31;154;enter_or_hold;market_filter_failed;3;141,9713147755186;14,81726070966625;63,72309910252471;59,448001861572266;944,2017726300083;880,8565422516408;2,26608425431202;2,1140557014039376;-6,70886586051661;-7,188865860516611
IT;2021-08-27;2021-08-30;2022-01-31;154;enter_or_hold;market_filter_failed;8;176,36137208913345;3,066514391638992;307,43996108913194;293,8900146484375;942,7690652447546;901,2179594784278;2,2626457565874114;2,1629231027482265;-4,407347175263954;-4,887347175263955
FANG;2021-09-24;2021-09-27;2022-01-31;126;enter_or_hold;market_filter_failed;3;196,72241589501445;8,82774481095432;95,4800033569336;126,16000366210938;842,8731041840713;1113,7083176781641;2,022895450041771;2,6728999624275938;32,1323829351833;31,6523829351833
NUE;2021-10-29;2021-11-01;2022-01-31;91;enter_or_hold;market_filter_failed;15;133,7730432363522;8,734031664302186;109,22000122070312;101,4000015258789;953,9309490367444;885,6308240873163;2,289434277688186;2,125513977809559;-7,159860471913182;-7,639860471913183
BLDR;2021-11-26;2021-11-29;2022-01-31;63;enter_or_hold;market_filter_failed;15;88,32058985095426;11,825308091873847;71,8499984741211;67,98999786376953;849,6483683571478;804,0026719049195;2,0391560840571543;1,9296064125718064;-5,372304373453618;-5,852304373453618
F;2021-11-26;2021-11-29;2022-01-31;63;enter_or_hold;market_filter_failed;6;117,27172352551882;45,351167963658554;19,670000076293945;20,299999237060547;892,0574773051833;920,6286750620734;2,1409379455324395;2,209508820148976;3,202842696100805;2,722842696100805
FIX;2021-11-26;2021-11-29;2022-01-31;63;enter_or_hold;market_filter_failed;14;91,15131158228782;10,063142810996933;97,86000061035156;89,77999877929688;984,7791616262148;903,4689492871947;2,3634699879029153;2,168325478289267;-8,256695054833251;-8,736695054833252
KKR;2021-11-26;2021-11-29;2022-01-31;63;enter_or_hold;market_filter_failed;15;83,99604077966794;13,427094819876794;76,2794007200405;71,16000366210938;1024,210746271362;955,4721165539225;2,4581057910512687;2,293133079729414;-6,7113755609070065;-7,191375560907007
NVDA;2021-11-26;2021-11-29;2022-01-31;63;enter_or_hold;market_filter_failed;5;125,28532064787032;32,76772228486849;33,137093774367145;24,48600006103516;1085,8270861261071;802,350449867273;2,605985006702657;1,9256410796814551;-26,106977794244436;-26,586977794244437
ON;2021-11-26;2021-11-29;2022-01-31;63;enter_or_hold;market_filter_failed;9;110,47120432790392;14,070043794954877;63,02000045776367;59,0;886,6941663988114;830,1325839023377;2,1280659993571467;1,9923182013656104;-6,3789280047020895;-6,85892800470209
EPAM;2021-12-31;2022-01-03;2022-01-31;28;enter_or_hold;market_filter_failed;14;86,53551020561106;1,5331326079791938;642,2000122070312;476,1400146484375;984,577779559236;729,9857824212105;2,362986670942166;1,751965877810905;-25,85798729400516;-26,33798729400516
EXR;2021-12-31;2022-01-03;2022-01-31;28;enter_or_hold;market_filter_failed;11;95,6930731340612;4,4910723840129885;219,22999572753903;198,19000244140625;984,577779559236;890,0856467520664;2,362986670942166;2,136205552204959;-9,597223781494513;-10,077223781494514
