batch_id,strategy_id,status,run_id,started_at,finished_at,exit_code,log_path
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_TSMOM_RET52_SMA20_CONFIRM_V1","ok","RETEST_HYP_LIT_AUTO_002_TSMOM_RET52_SMA20_CONFIRM_V1_1999_2026_20260525_001125","2026-05-25T00:11:25.0150373-03:00","2026-05-25T00:15:15.6159177-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_TSMOM_RET52_SMA20_CONFIRM_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_SMA20_POS_V1","failed","RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_SMA20_POS_V1_1999_2026_20260525_001515","2026-05-25T00:15:15.6318989-03:00","2026-05-25T00:18:45.0473900-03:00","1","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_SMA20_POS_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_AUTOREFINE_AUTO_002_TOPN_21_V1","ok","RETEST_HYP_AUTOREFINE_AUTO_002_TOPN_21_V1_1999_2026_20260525_001845","2026-05-25T00:18:45.0719735-03:00","2026-05-25T00:22:44.7597454-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_AUTOREFINE_AUTO_002_TOPN_21_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_RET_52W_PCT_MKT_STRICT_SPY_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_RET_52W_PCT_MKT_STRICT_SPY_V1_1999_2026_20260525_002244","2026-05-25T00:22:44.7759340-03:00","2026-05-25T00:26:49.5721925-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_RET_52W_PCT_MKT_STRICT_SPY_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_14_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_14_V1_1999_2026_20260525_002649","2026-05-25T00:26:49.5927198-03:00","2026-05-25T00:30:51.3113148-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_14_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_9_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_9_V1_1999_2026_20260525_003051","2026-05-25T00:30:51.3287233-03:00","2026-05-25T00:34:50.0065485-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_9_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_11_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_11_V1_1999_2026_20260525_003450","2026-05-25T00:34:50.0153956-03:00","2026-05-25T00:38:45.6811617-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_11_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_SMA52_POS_V1","failed","RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_SMA52_POS_V1_1999_2026_20260525_003845","2026-05-25T00:38:45.6876916-03:00","2026-05-25T00:42:21.0985604-03:00","1","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_SMA52_POS_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_AUTOREFINE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_V1","ok","RETEST_HYP_AUTOREFINE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_V1_1999_2026_20260525_004221","2026-05-25T00:42:21.1086579-03:00","2026-05-25T00:46:15.7437787-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_AUTOREFINE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_12_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_12_V1_1999_2026_20260525_004615","2026-05-25T00:46:15.7551507-03:00","2026-05-25T00:50:05.4071402-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_12_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_MKT_RELAXED_V1","failed","RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_MKT_RELAXED_V1_1999_2026_20260525_005005","2026-05-25T00:50:05.4150292-03:00","2026-05-25T00:53:59.0965553-03:00","1","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_MKT_RELAXED_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_17_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_17_V1_1999_2026_20260525_005359","2026-05-25T00:53:59.1364901-03:00","2026-05-25T00:58:42.0927093-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_17_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_CHANNEL_R2_035_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_CHANNEL_R2_035_V1_1999_2026_20260525_005842","2026-05-25T00:58:42.1086941-03:00","2026-05-25T01:03:58.4025643-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_CHANNEL_R2_035_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_AUTOREFINE_AUTO_002_RANK_RET_26W_PCT_V1","ok","RETEST_HYP_AUTOREFINE_AUTO_002_RANK_RET_26W_PCT_V1_1999_2026_20260525_010358","2026-05-25T01:03:58.4340236-03:00","2026-05-25T01:09:44.9072139-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_AUTOREFINE_AUTO_002_RANK_RET_26W_PCT_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_14_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_14_V1_1999_2026_20260525_010944","2026-05-25T01:09:44.9302232-03:00","2026-05-25T01:14:42.9516282-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_14_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_17_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_17_V1_1999_2026_20260525_011442","2026-05-25T01:14:42.9698881-03:00","2026-05-25T01:18:59.6443688-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_17_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_MKT_RELAXED_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_MKT_RELAXED_V1_1999_2026_20260525_011859","2026-05-25T01:18:59.6650502-03:00","2026-05-25T01:23:24.3774661-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_MKT_RELAXED_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_18_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_18_V1_1999_2026_20260525_012324","2026-05-25T01:23:24.4122064-03:00","2026-05-25T01:27:30.0670231-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_18_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_CHANNEL_SLOPE_POS_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_CHANNEL_SLOPE_POS_V1_1999_2026_20260525_012730","2026-05-25T01:27:30.0940137-03:00","2026-05-25T01:32:02.9099152-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_CHANNEL_SLOPE_POS_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_19_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_19_V1_1999_2026_20260525_013202","2026-05-25T01:32:02.9258786-03:00","2026-05-25T01:37:37.0798118-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_19_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_AUTOREFINE_AUTO_002_RANK_RET_52W_PCT_V1","ok","RETEST_HYP_AUTOREFINE_AUTO_002_RANK_RET_52W_PCT_V1_1999_2026_20260525_013737","2026-05-25T01:37:37.1075336-03:00","2026-05-25T01:42:40.1600174-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_AUTOREFINE_AUTO_002_RANK_RET_52W_PCT_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_DISTANCE_TO_CHANNEL_LOWER_PCT_MKT_RELAXED_V1","failed","RETEST_HYP_FSPACE_AUTO_002_RANK_DISTANCE_TO_CHANNEL_LOWER_PCT_MKT_RELAXED_V1_1999_2026_20260525_014240","2026-05-25T01:42:40.1884433-03:00","2026-05-25T01:47:16.3329728-03:00","1","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_DISTANCE_TO_CHANNEL_LOWER_PCT_MKT_RELAXED_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_23_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_23_V1_1999_2026_20260525_014716","2026-05-25T01:47:16.3572100-03:00","2026-05-25T01:49:42.7896634-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_23_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_24_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_24_V1_1999_2026_20260525_014942","2026-05-25T01:49:42.8039615-03:00","2026-05-25T01:52:18.4264930-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_24_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_26_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_26_V1_1999_2026_20260525_015218","2026-05-25T01:52:18.4443724-03:00","2026-05-25T01:54:42.9144791-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_26_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_28_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_28_V1_1999_2026_20260525_015442","2026-05-25T01:54:42.9196636-03:00","2026-05-25T01:57:27.5541765-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_EXIT_28_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_EXIT_14_V1","failed","RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_EXIT_14_V1_1999_2026_20260525_015727","2026-05-25T01:57:27.5653653-03:00","2026-05-25T01:59:35.7532148-03:00","1","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_EXIT_14_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_SMA50_SLOPE_POS_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_SMA50_SLOPE_POS_V1_1999_2026_20260525_015935","2026-05-25T01:59:35.7757062-03:00","2026-05-25T02:02:20.4814985-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_SMA50_SLOPE_POS_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_5_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_5_V1_1999_2026_20260525_020220","2026-05-25T02:02:20.4917309-03:00","2026-05-25T02:04:47.9724056-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_TOPN_5_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_RET_26W_PCT_MKT_RELAXED_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_RET_26W_PCT_MKT_RELAXED_V1_1999_2026_20260525_020447","2026-05-25T02:04:47.9871889-03:00","2026-05-25T02:07:18.3755021-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_RET_26W_PCT_MKT_RELAXED_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_EXIT_17_V1","failed","RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_EXIT_17_V1_1999_2026_20260525_020718","2026-05-25T02:07:18.3912181-03:00","2026-05-25T02:09:24.6510620-03:00","1","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_EXIT_17_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_SMA52_POS_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_SMA52_POS_V1_1999_2026_20260525_020924","2026-05-25T02:09:24.6687738-03:00","2026-05-25T02:11:50.9903810-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_SMA52_POS_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_DISTANCE_TO_CHANNEL_LOWER_PCT_CONF_CHANNEL_R2_035_V1","failed","RETEST_HYP_FSPACE_AUTO_002_RANK_DISTANCE_TO_CHANNEL_LOWER_PCT_CONF_CHANNEL_R2_035_V1_1999_2026_20260525_021150","2026-05-25T02:11:50.9975369-03:00","2026-05-25T02:14:51.9203164-03:00","1","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_DISTANCE_TO_CHANNEL_LOWER_PCT_CONF_CHANNEL_R2_035_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_RISK_MANAGEMENT_RISK_MANAGEMENT_15_V1","ok","RETEST_HYP_RISK_MANAGEMENT_RISK_MANAGEMENT_15_V1_1999_2026_20260525_021451","2026-05-25T02:14:51.9651149-03:00","2026-05-25T02:20:28.7595789-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_RISK_MANAGEMENT_RISK_MANAGEMENT_15_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_RISK_MANAGEMENT_RISK_MANAGEMENT_25_V1","ok","RETEST_HYP_RISK_MANAGEMENT_RISK_MANAGEMENT_25_V1_1999_2026_20260525_022028","2026-05-25T02:20:28.7817642-03:00","2026-05-25T02:26:24.7436378-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_RISK_MANAGEMENT_RISK_MANAGEMENT_25_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_PAPER_LOW_VOLATILITY_ANOMALY_AND_MOMEN_VOL_ATR14_RET52_V4","ok","RETEST_HYP_LIT_AUTO_002_PAPER_LOW_VOLATILITY_ANOMALY_AND_MOMEN_VOL_ATR14_RET52_V4_1999_2026_20260525_022624","2026-05-25T02:26:24.7752447-03:00","2026-05-25T02:32:07.8268216-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_PAPER_LOW_VOLATILITY_ANOMALY_AND_MOMEN_VOL_ATR14_RET52_V4.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LITEXP_AUTO_002_R2_DRAWDOWN26_QUALITY_PULLBACK_V1","ok","RETEST_HYP_LITEXP_AUTO_002_R2_DRAWDOWN26_QUALITY_PULLBACK_V1_1999_2026_20260525_023207","2026-05-25T02:32:07.8439219-03:00","2026-05-25T02:37:44.6883508-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LITEXP_AUTO_002_R2_DRAWDOWN26_QUALITY_PULLBACK_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LITEXP_AUTO_002_RET52_DRAWDOWN26_PROXY_V1","ok","RETEST_HYP_LITEXP_AUTO_002_RET52_DRAWDOWN26_PROXY_V1_1999_2026_20260525_023744","2026-05-25T02:37:44.7218597-03:00","2026-05-25T02:43:41.6649599-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LITEXP_AUTO_002_RET52_DRAWDOWN26_PROXY_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LITEXP_AUTO_002_RET52_RET12_CONFIRM_PROXY_V1","ok","RETEST_HYP_LITEXP_AUTO_002_RET52_RET12_CONFIRM_PROXY_V1_1999_2026_20260525_024341","2026-05-25T02:43:41.6908317-03:00","2026-05-25T02:48:09.6699196-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LITEXP_AUTO_002_RET52_RET12_CONFIRM_PROXY_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LITEXP_AUTO_002_RET52_SPY_SLOPE_REGIME_V1","ok","RETEST_HYP_LITEXP_AUTO_002_RET52_SPY_SLOPE_REGIME_V1_1999_2026_20260525_024809","2026-05-25T02:48:09.6912395-03:00","2026-05-25T02:52:06.3154438-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LITEXP_AUTO_002_RET52_SPY_SLOPE_REGIME_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LITEXP_AUTO_002_RET52_VOL12_LOW_VOL_PROXY_V1","ok","RETEST_HYP_LITEXP_AUTO_002_RET52_VOL12_LOW_VOL_PROXY_V1_1999_2026_20260525_025206","2026-05-25T02:52:06.3221789-03:00","2026-05-25T02:56:00.8773783-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LITEXP_AUTO_002_RET52_VOL12_LOW_VOL_PROXY_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_DRAWDOWN_AWARE_RET52_MAXDD26_V4","ok","RETEST_HYP_LIT_AUTO_002_DRAWDOWN_AWARE_RET52_MAXDD26_V4_1999_2026_20260525_025600","2026-05-25T02:56:00.8911753-03:00","2026-05-25T03:00:01.6110019-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_DRAWDOWN_AWARE_RET52_MAXDD26_V4.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_PAPER_LOW_VOLATILITY_ANOMALY_AND_MOMEN_DOWNSIDE_VOL13_RET26_V4","ok","RETEST_HYP_LIT_AUTO_002_PAPER_LOW_VOLATILITY_ANOMALY_AND_MOMEN_DOWNSIDE_VOL13_RET26_V4_1999_2026_20260525_030001","2026-05-25T03:00:01.6299367-03:00","2026-05-25T03:03:57.2208216-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_PAPER_LOW_VOLATILITY_ANOMALY_AND_MOMEN_DOWNSIDE_VOL13_RET26_V4.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_PAPER_MARKET_BREADTH_AS_MOMENTUM_REGIM_BREADTH_REGIME_V4","ok","RETEST_HYP_LIT_AUTO_002_PAPER_MARKET_BREADTH_AS_MOMENTUM_REGIM_BREADTH_REGIME_V4_1999_2026_20260525_030357","2026-05-25T03:03:57.2349824-03:00","2026-05-25T03:07:52.9023251-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_PAPER_MARKET_BREADTH_AS_MOMENTUM_REGIM_BREADTH_REGIME_V4.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_PAPER_RESIDUAL_IDIOSYNCRATIC_MOMENTUM_RESIDUAL_RET26_V4","failed","RETEST_HYP_LIT_AUTO_002_PAPER_RESIDUAL_IDIOSYNCRATIC_MOMENTUM_RESIDUAL_RET26_V4_1999_2026_20260525_030752","2026-05-25T03:07:52.9109405-03:00","2026-05-25T03:11:26.3016769-03:00","1","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_PAPER_RESIDUAL_IDIOSYNCRATIC_MOMENTUM_RESIDUAL_RET26_V4.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_VOL_MANAGED_RET26_REALIZED_VOL13_V4","ok","RETEST_HYP_LIT_AUTO_002_VOL_MANAGED_RET26_REALIZED_VOL13_V4_1999_2026_20260525_031126","2026-05-25T03:11:26.3420883-03:00","2026-05-25T03:15:17.8973866-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_VOL_MANAGED_RET26_REALIZED_VOL13_V4.log"
