ticker;signal_date;entry_date;exit_date;holding_days;entry_reason;exit_reason;entry_rank;entry_ranking_value;shares;entry_price;exit_price;notional_entry;notional_exit;entry_cost;exit_cost;gross_return_pct;net_return_pct
FTNT;2021-08-27;2021-08-30;2022-01-31;154;enter_or_hold;market_filter_failed;7;141,74697899195738;161,7858338985278;63,87799835205078;59,448001861572266;10334,55523115532;9617,844554775702;24,802932554772767;23,082826931461682;-6,935089709704867;-7,415089709704867
IT;2021-08-27;2021-08-30;2022-01-31;154;enter_or_hold;market_filter_failed;10;134,10404456569262;33,64003619220338;307,2099914550781;293,8900146484375;10334,55523115532;9886,47072930062;24,802932554772767;23,727529750321484;-4,335788931717843;-4,815788931717844
FANG;2021-09-24;2021-09-27;2022-01-31;126;enter_or_hold;market_filter_failed;3;196,72241589501445;107,55887213196237;95,4800033569336;126,16000366210938;10269,721472227759;13569,627702060727;24,64733153334662;32,56710648494574;32,1323829351833;31,6523829351833
NUE;2021-10-29;2021-11-01;2022-01-31;91;enter_or_hold;market_filter_failed;15;133,7730432363522;97,19516499505309;109,22000122070312;101,4000015258789;10615,65603940614;9855,589878806435;25,477574494574732;23,65341570913544;-7,159860471913182;-7,639860471913183
BLDR;2021-11-26;2021-11-29;2022-01-31;63;enter_or_hold;market_filter_failed;15;88,32058985095426;144,72831805785097;71,8499984741211;67,98999786376953;10398,729431618704;9840,078035580245;24,956950635884887;23,616187285392588;-5,372304373453618;-5,852304373453618
F;2021-11-26;2021-11-29;2022-01-31;63;enter_or_hold;market_filter_failed;6;117,27172352551882;528,6593488197863;19,670000076293945;20,299999237060547;10398,729431618704;10731,784377706586;24,956950635884887;25,756282506495804;3,202842696100805;2,722842696100805
FIX;2021-11-26;2021-11-29;2022-01-31;63;enter_or_hold;market_filter_failed;14;91,15131158228782;106,26128517026325;97,86000061035156;89,77999877929688;10398,729431618704;9540,138052872751;24,956950635884887;22,8963313268946;-8,256695054833251;-8,736695054833252
KKR;2021-11-26;2021-11-29;2022-01-31;63;enter_or_hold;market_filter_failed;13;92,06923335718793;136,2695552916793;76,30999755859375;71,16000366210938;10398,729431618704;9696,942053589915;24,956950635884887;23,272660928615796;-6,748780056676074;-7,228780056676074
NVDA;2021-11-26;2021-11-29;2022-01-31;63;enter_or_hold;market_filter_failed;5;137,55680155979374;3,6020679616853726;33,375999450683594;24,48600006103516;120,22261831053596;88,20023632968082;0,2885342839452863;0,21168056719123396;-26,635904649939558;-27,11590464993956
EPAM;2021-12-31;2022-01-03;2022-01-31;28;enter_or_hold;market_filter_failed;14;86,53551020561106;15,176006264366839;642,2000122070312;476,1400146484375;9746,031408230367;7225,903845020406;23,39047537975288;17,342169228048974;-25,85798729400516;-26,33798729400516
EXR;2021-12-31;2022-01-03;2022-01-31;28;enter_or_hold;market_filter_failed;11;95,6930731340612;44,45573871352358;219,22999572753903;198,19000244140625;9746,031408230367;8810,682964167756;23,39047537975288;21,145639114002613;-9,597223781494513;-10,077223781494514
ON;2021-12-31;2022-01-03;2022-01-31;28;enter_or_hold;market_filter_failed;10;107,51603763788069;127,06658643624742;70,16999816894531;59,0;8916,262137565613;7496,928599738598;21,39902913015747;17,992628639372633;-15,91848148841587;-16,398481488415868
BKR;2022-03-25;2022-03-28;2022-05-02;35;enter_or_hold;market_filter_failed;14;73,3214008784049;238,51043928287376;37,0;30,90999984741211;8824,88625346633;7372,357641839823;21,17972700831919;17,693658340415574;-16,45945987185916;-16,93945987185916
COP;2022-03-25;2022-03-28;2022-05-02;35;enter_or_hold;market_filter_failed;7;95,31249675120036;85,26460148276647;103,5;95,91999816894533;8824,88625346633;8178,5804181028125;21,17972700831919;19,62859300344675;-7,323673266719489;-7,803673266719489
DDOG;2022-03-25;2022-03-28;2022-05-02;35;enter_or_hold;market_filter_failed;9;82,8870278534187;59,088623319839265;149,35000610351562;120,1999969482422;8824,88625346633;7102,452342720512;21,17972700831919;17,045885622529227;-19,517916279875703;-19,997916279875703
DVN;2022-03-25;2022-03-28;2022-05-02;35;enter_or_hold;market_filter_failed;1;174,84608895810365;145,98653667638447;60,45000076293945;58,34999847412109;8824,88625346633;8518,314192309255;21,17972700831919;20,44395406154221;-3,473949151884592;-3,953949151884592
EOG;2022-03-25;2022-03-28;2022-05-02;35;enter_or_hold;market_filter_failed;15;66,27938929384388;73,0174268484199;120,86000061035156;116,30999755859376;8824,88625346633;8492,656738474518;21,17972700831919;20,38237617233884;-3,764688920056236;-4,244688920056236
EQT;2022-03-25;2022-03-28;2022-05-02;35;enter_or_hold;market_filter_failed;13;74,17556278883607;252,86205924439676;34,900001525878906;39,45000076293945;8824,88625346633;9975,408430109894;21,17972700831919;23,940980232263744;13,037246527587264;12,557246527587264
EXE;2022-03-25;2022-03-28;2022-05-02;35;enter_or_hold;market_filter_failed;5;106,13892434873708;100,33981307196291;87,94999694824219;82,76000213623047;8824,88625346633;8304,123144184616;21,17972700831919;19,929895546043078;-5,901074465148626;-6,381074465148625
FANG;2022-03-25;2022-03-28;2022-05-02;35;enter_or_hold;market_filter_failed;8;93,31045353875956;62,72129669421845;140,6999969482422;127,5;8824,88625346633;7996,9653285128525;21,17972700831919;19,192716788430843;-9,381661147510844;-9,861661147510844
FTNT;2022-03-25;2022-03-28;2022-05-02;35;enter_or_hold;market_filter_failed;10;82,04846545942712;130,34127088297836;67,70600128173828;58,40399932861328;8824,88625346633;7612,45149714007;21,17972700831919;18,269883593136168;-13,738814546760047;-14,218814546760047
HAL;2022-03-25;2022-03-28;2022-05-02;35;enter_or_hold;market_filter_failed;11;78,52225741835166;236,46533562780877;37,31999969482422;35,959999084472656;8824,88625346633;8503,293252685522;21,17972700831919;20,40790380644525;-3,644160293335097;-4,1241602933350965
MOS;2022-03-25;2022-03-28;2022-05-02;35;enter_or_hold;market_filter_failed;2;129,020857821945;129,8350168453188;67,97000122070312;62,400001525878906;8824,88625346633;8101,705249260406;21,17972700831919;19,444092598224973;-8,1947912237607;-8,6747912237607
NUE;2022-03-25;2022-03-28;2022-05-02;35;enter_or_hold;market_filter_failed;6;98,76417282646447;57,36032436377441;153,85000610351562;149,99000549316406;8824,88625346633;8603,475366412196;21,17972700831919;20,64834087938927;-2,5089375737524677;-2,9889375737524677
NVDA;2022-03-25;2022-03-28;2022-05-02;35;enter_or_hold;market_filter_failed;3;115,68238234042532;312,7285267519422;28,2189998626709;19,53300094604492;8824,88625346633;6108,52660890092;21,17972700831919;14,660463861362206;-30,78067599453137;-31,260675994531372
OXY;2022-03-25;2022-03-28;2022-05-02;35;enter_or_hold;market_filter_failed;4;111,4913494250986;155,80660926135482;56,63999938964844;58,29999923706055;8824,88625346633;9083,525201065977;21,17972700831919;21,800460482558343;2,930790722634602;2,450790722634602
STLD;2022-03-25;2022-03-28;2022-05-02;35;enter_or_hold;market_filter_failed;12;77,73585020020532;97,60182599152225;87,16999816894531;83,62999725341797;8507,950992966713;8162,440439599584;20,41908238312011;19,589857055039;-4,06103130651262;-4,54103130651262
BLDR;2022-07-29;2022-08-01;2022-08-29;28;enter_or_hold;left_top_n;15;52,80898876404494;110,73829912945392;73,33999633789062;60,43999862670898;8121,546452618387;6693,022647308283;19,491711486284128;16,06325435353988;-17,58930782018181;-18,06930782018181
DLTR;2022-07-29;2022-08-01;2022-08-29;28;enter_or_hold;left_top_n;12;65,70798586356312;48,72245685804233;166,69000244140625;137,39999389648438;8121,546452618387;6694,465274916739;19,491711486284128;16,06671665980017;-17,571544853277988;-18,05154485327799
COP;2022-07-29;2022-08-01;2022-10-03;63;enter_or_hold;market_filter_failed;6;73,79592921593274;85,4000692211204;95,0999984741211;109,97000122070312;8121,546452618387;9391,445716494742;19,491711486284128;22,539469719587377;15,636175589033785;15,156175589033785
CTRA;2022-07-29;2022-08-01;2022-10-03;63;enter_or_hold;market_filter_failed;4;91,18750095367432;274,65493866880024;29,56999969482422;27,36000061035156;8121,546452618387;7514,559289614444;19,491711486284128;18,034942295074664;-7,473787985393477;-7,953787985393477
CVX;2022-07-29;2022-08-01;2022-10-03;63;enter_or_hold;market_filter_failed;14;60,8682867171646;50,59838471474435;160,50999450683594;151,72999572753906;8121,546452618387;7677,292696588538;19,491711486284128;18,42550247181249;-5,470063597144382;-5,950063597144382
DVN;2022-07-29;2022-08-01;2022-10-03;63;enter_or_hold;market_filter_failed;2;143,22754683817843;131,9075279011429;61,56999969482422;65,33000183105469;8121,546452618387;8617,519039311564;19,491711486284128;20,682045694347753;6,106873728873108;5,626873728873107
EQT;2022-07-29;2022-08-01;2022-10-03;63;enter_or_hold;market_filter_failed;3;139,42360109093292;191,95334883031381;42,310001373291016;41,75;8121,546452618387;8014,052313665602;19,491711486284128;19,233725552797445;-1,323567372050538;-1,803567372050538
EXE;2022-07-29;2022-08-01;2022-10-03;63;enter_or_hold;market_filter_failed;5;74,22756613912331;89,82024570984481;90,41999816894533;98,93000030517578;8121,546452618387;8885,916935485911;19,491711486284128;21,326200645166185;9,411637147271268;8,931637147271267
FANG;2022-07-29;2022-08-01;2022-10-03;63;enter_or_hold;market_filter_failed;11;65,97952655416152;64,49766971662282;125,91999816894533;129,52000427246094;8121,546452618387;8353,738457260763;19,491711486284128;20,048972297425827;2,8589629573259057;2,3789629573259057
MCK;2022-07-29;2022-08-01;2022-10-03;63;enter_or_hold;market_filter_failed;10;67,58081906675622;23,71808344763233;342,4200134277344;346,739990234375;8121,546452618387;8224,008023010127;19,491711486284128;19,737619255224303;1,2616017280637992;0,7816017280637992
MOS;2022-07-29;2022-08-01;2022-10-03;63;enter_or_hold;market_filter_failed;8;68,6199187297241;158,03748879308844;51,38999938964844;49,43999862670898;8121,546452618387;7813,373228898828;19,491711486284128;18,752095749357185;-3,794514080753719;-4,274514080753719
ON;2022-07-29;2022-08-01;2022-10-03;63;enter_or_hold;market_filter_failed;7;70,9677327993148;127,57691599253974;63,65999984741211;64,79000091552734;8121,546452618387;8265,708503956805;19,491711486284128;19,83770040949633;1,7750566616772767;1,2950566616772767
OXY;2022-07-29;2022-08-01;2022-10-03;63;enter_or_hold;market_filter_failed;1;151,9157051303366;124,50630131318414;65,2300033569336;64,05999755859375;8121,546452618387;7975,873358152114;19,491711486284128;19,14209605956507;-1,7936620238046874;-2,2736620238046874
VLO;2022-07-29;2022-08-01;2022-10-03;63;enter_or_hold;market_filter_failed;13;65,40241096609527;73,39852092743907;110,6500015258789;112,30999755859376;8121,546452618387;8243,387706165075;19,491711486284128;19,784130494796177;1,500222331516743;1,020222331516743
XOM;2022-07-29;2022-08-01;2022-10-03;63;enter_or_hold;market_filter_failed;9;68,3689435799844;82,87331206271898;94,4800033569336;91,91999816894533;7829,870801885894;7617,714693059564;18,791689924526146;18,28251526334295;-2,7095735573980595;-3,1895735573980595
EOG;2022-08-26;2022-08-29;2022-10-03;35;enter_or_hold;market_filter_failed;10;78,90277841237368;69,23671180509034;126,56999969482422;119,93000030517578;8763,290592040916;8303,558867913851;21,031897420898197;19,92854128299324;-5,246108402985139;-5,726108402985139
SMCI;2022-08-26;2022-08-29;2022-10-03;35;enter_or_hold;market_filter_failed;6;95,4100185716932;658,4018430418006;6,926000118255615;5,706999778747559;4560,091242767226;3757,499172566541;10,94421898264134;9,017998014159698;-17,600351121782467;-18,080351121782467
CVX;2022-10-28;2022-10-31;2022-11-28;28;enter_or_hold;left_top_n;12;57,20150151604982;43,62295133250038;180,8999938964844;178,36000061035156;7891,391629795954;7780,589626290104;18,939339911510288;18,67341510309625;-1,404086993826148;-1,884086993826148
DVN;2022-10-28;2022-10-31;2022-11-28;28;enter_or_hold;left_top_n;5;89,64570524878717;102,02187182248191;77,3499984741211;66,52999877929688;7891,391629795954;6787,515007811304;18,939339911510288;16,290036018747127;-13,988364458008684;-14,468364458008685
EXE;2022-10-28;2022-10-31;2022-11-28;28;enter_or_hold;left_top_n;14;53,52996239943853;77,16233390852435;102,2699966430664;98,23999786376952;7891,391629795954;7580,427518336902;18,939339911510288;18,193026044008562;-3,94054846150238;-4,42054846150238
NOC;2022-10-28;2022-10-31;2022-11-28;28;enter_or_hold;left_top_n;15;53,43765284097874;14,373857469674965;549,010009765625;524,8800048828125;7891,391629795954;7544,550378867846;18,939339911510288;18,106920909282827;-4,39518486978292;-4,87518486978292
CAH;2022-10-28;2022-10-31;2023-01-03;64;enter_or_hold;market_filter_failed;11;61,34699262473266;103,97090212317454;75,9000015258789;76,7300033569336;7891,391629795954;7977,687668934596;18,939339911510288;19,14645040544303;1,0935465274947154;0,6135465274947154
COP;2022-10-28;2022-10-31;2023-01-03;64;enter_or_hold;market_filter_failed;8;70,72090457234164;62,58539026878022;126,08999633789062;113,12000274658205;7891,391629795954;7079,659519100328;18,939339911510288;16,991182845840786;-10,286298650173753;-10,766298650173754
EQT;2022-10-28;2022-10-31;2023-01-03;64;enter_or_hold;market_filter_failed;2;94,2742370749108;188,60878587515626;41,84000015258789;31,81999969482422;7891,391629795954;6001,531508988639;18,939339911510288;14,403675621572733;-23,948375767737453;-24,428375767737453
MCK;2022-10-28;2022-10-31;2023-01-03;64;enter_or_hold;market_filter_failed;4;89,87877234427492;20,267076890249097;389,3699951171875;374,3299865722656;7891,391629795954;7586,574620186019;18,939339911510288;18,207779088446443;-3,862652164657765;-4,342652164657765
OXY;2022-10-28;2022-10-31;2023-01-03;64;enter_or_hold;market_filter_failed;1;114,25588712591392;108,69685668945172;72,5999984741211;61,04999923706055;7891,391629795954;6635,943017961908;18,939339911510288;15,926263243108577;-15,909090192581266;-16,389090192581264
SLB;2022-10-28;2022-10-31;2023-01-03;64;enter_or_hold;market_filter_failed;13;56,385627364601;151,67003296060034;52,02999877929688;51,5;7891,391629795954;7811,006697470917;18,939339911510288;18,7464160739302;-1,0186407682711174;-1,4986407682711174
SMCI;2022-10-28;2022-10-31;2023-01-03;64;enter_or_hold;market_filter_failed;3;94,17915091188536;1133,983547111315;6,959000110626221;8,38599967956543;7891,391629795954;9509,585662707956;18,939339911510288;22,82300559049909;20,50581328142553;20,02581328142553
TPL;2022-10-28;2022-10-31;2023-01-03;64;enter_or_hold;market_filter_failed;6;82,08169381649762;30,827488629939566;255,9855499267578;233,6233367919922;7891,391629795954;7202,020758643681;18,939339911510288;17,28484982074483;-8,73573259942363;-9,21573259942363
VLO;2022-10-28;2022-10-31;2023-01-03;64;enter_or_hold;market_filter_failed;10;62,91219497468281;62,85457138971745;125,5500030517578;120,04000091552734;7891,391629795954;7545,062807166762;18,939339911510288;18,108150737200226;-4,388691359855212;-4,868691359855212
VRTX;2022-10-28;2022-10-31;2023-01-03;64;enter_or_hold;market_filter_failed;9;69,73450877638254;25,292921890371648;312,0;286,0199890136719;7891,391629795954;7234,28124120776;18,939339911510288;17,362274978898622;-8,326926598182094;-8,806926598182095
XOM;2022-10-28;2022-10-31;2023-01-03;64;enter_or_hold;market_filter_failed;7;71,70776307150636;68,6578998514652;110,80999755859376;106,51000213623048;7607,981714919035;7312,753059848657;18,25915611580568;17,550607343636777;-3,880512153327631;-4,360512153327631
EOG;2022-11-25;2022-11-28;2023-01-03;36;enter_or_hold;market_filter_failed;15;63,16632621518315;58,108328772113495;136,64999389648438;124,4499969482422;7940,502772044217;7231,581338356979;19,057206652906117;17,355795212056748;-8,927916204287545;-9,407916204287545
FICO;2022-11-25;2022-11-28;2023-01-03;36;enter_or_hold;market_filter_failed;11;70,43863655066774;13,511609840399883;587,6799926757812;591,1900024414062;7940,502772044217;7987,928654533335;19,057206652906117;19,171028770880003;0,5972654862118842;0,11726548621188426
HAL;2022-11-25;2022-11-28;2023-01-03;36;enter_or_hold;market_filter_failed;12;67,94457852660179;221,30720556473298;35,880001068115234;37,65999984741211;7940,502772044217;8334,429327799044;19,057206652906117;20,0026303867177;4,960977498071117;4,480977498071118
STLD;2022-11-25;2022-11-28;2023-01-03;36;enter_or_hold;market_filter_failed;14;63,72225807740093;55,6900157202802;102,87999725341795;95,16999816894533;5729,38866434523;5300,018694127603;13,75053279442855;12,720044865906248;-7,494167272848051;-7,974167272848051
CAH;2023-01-27;2023-01-30;2023-02-27;28;enter_or_hold;market_filter_failed;14;45,31636291998362;95,36014800424486;77,23999786376953;77,41000366210938;7365,61762813662;7381,8294062278865;17,677482307527885;17,716390574946924;0,2201007289509338;-0,2598992710490662
CEG;2023-01-27;2023-01-30;2023-02-27;28;enter_or_hold;market_filter_failed;4;85,19786487926136;89,38856179296722;82,4000015258789;78,37000274658203;7365,61762813662;7005,381833227859;17,677482307527885;16,81291639974686;-4,890775127026181;-5,370775127026182
EQT;2023-01-27;2023-01-30;2023-02-27;28;enter_or_hold;market_filter_failed;10;55,77105608290849;229,1016260825904;32,150001525878906;33,529998779296875;7365,61762813662;7681,777242884185;17,677482307527885;18,436265382922045;4,29237072448394;3,8123707244839404
FSLR;2023-01-27;2023-01-30;2023-02-27;28;enter_or_hold;market_filter_failed;1;144,27950228331093;43,12927556379354;170,77999877929688;166,11000061035156;7365,61762813662;7164,203990225766;17,677482307527885;17,194089576541835;-2,7345111853411264;-3,2145111853411263
MCK;2023-01-27;2023-01-30;2023-02-27;28;enter_or_hold;market_filter_failed;13;46,85721883577936;19,4502563591609;378,6900024414063;355,3500061035156;7365,61762813662;6911,64871594277;17,677482307527885;16,587956918262645;-6,163351603532763;-6,643351603532762
NUE;2023-01-27;2023-01-30;2023-02-27;28;enter_or_hold;market_filter_failed;9;67,22115801807003;44,27251213747067;166,3699951171875;164,27999877929688;7365,61762813662;7273,0882399000875;17,677482307527885;17,455411775760208;-1,2562339359440844;-1,7362339359440844
OXY;2023-01-27;2023-01-30;2023-02-27;28;enter_or_hold;market_filter_failed;6;77,1093996700089;114,85448220168216;64,12999725341797;58,959999084472656;7365,61762813662;6771,820165458761;17,677482307527885;16,252368397101026;-8,061747061231571;-8,541747061231572
PWR;2023-01-27;2023-01-30;2023-02-27;28;enter_or_hold;market_filter_failed;12;52,284263959390856;49,40051862253375;149,10000610351562;162,89999389648438;7365,61762813662;8047,344182093911;17,677482307527885;19,313626037025383;9,25552463316992;8,775524633169919
SLB;2023-01-27;2023-01-30;2023-02-27;28;enter_or_hold;market_filter_failed;15;43,57359068183291;130,73513681554883;56,34000015258789;54,400001525878906;7365,61762813662;7111,991642251844;17,677482307527885;17,068779941404422;-3,4433770348860637;-3,9233770348860637
SMCI;2023-01-27;2023-01-30;2023-02-27;28;enter_or_hold;market_filter_failed;5;85,05604172889403;1021,1587149897343;7,2129998207092285;10,11299991607666;7365,61762813662;10326,977998992134;17,677482307527885;24,78474719758112;40,205187404015284;39,72518740401529
STLD;2023-01-27;2023-01-30;2023-02-27;28;enter_or_hold;market_filter_failed;2;116,55135519000277;61,84917167381855;119,08999633789062;121,33999633789062;7365,61762813662;7504,778264402712;17,677482307527885;18,011467834566506;1,8893274575440655;1,4093274575440655
TKO;2023-01-27;2023-01-30;2023-02-27;28;enter_or_hold;market_filter_failed;8;73,77822572401504;86,70533128593634;84,94999694824219;86,01000213623047;7365,61762813662;7457,525729125955;17,677482307527885;17,89806174990229;1,2477989712396553;0,7677989712396553
TPL;2023-01-27;2023-01-30;2023-02-27;28;enter_or_hold;market_filter_failed;3;97,77163350684594;33,348874316265544;220,8655548095703;197,727783203125;7365,61762813662;6593,998990874817;17,677482307527885;15,825597578099558;-10,475952950832301;-10,955952950832302
VLO;2023-01-27;2023-01-30;2023-02-27;28;enter_or_hold;market_filter_failed;7;75,9120504505288;52,54024894689013;140,19000244140625;135,0500030517578;7365,61762813662;7095,560780617628;17,677482307527885;17,029345873482306;-3,6664521721488263;-4,146452172148827
XOM;2023-01-27;2023-01-30;2023-02-27;28;enter_or_hold;market_filter_failed;11;53,57332954971572;62,531616871030586;113,55999755859376;110,5500030517578;7101,090259209154;6912,870435923781;17,042616622101967;16,59088904621707;-2,6505764103093576;-3,1305764103093576
GILD;2023-03-31;2023-04-03;2023-05-01;28;enter_or_hold;left_top_n;12;39,048104184263366;88,87860207580026;83,23999786376953;81,41999816894531;7398,254646924436;7236,495618270076;17,755811152618644;17,36758948384818;-2,1864485121717903;-2,6664485121717902
JBL;2023-03-31;2023-04-03;2023-05-01;28;enter_or_hold;left_top_n;10;42,65372936969412;84,59015234814811;87,45999908447266;79,30999755859375;7398,254646924436;6708,8447762127;17,755811152618644;16,10122746291048;-9,318547463060545;-9,798547463060546
ON;2023-03-31;2023-04-03;2023-05-01;28;enter_or_hold;left_top_n;14;38,051313466840696;91,17888467556828;81,13999938964844;78,33000183105469;7398,254646924436;7142,042203590788;17,755811152618644;17,14090128861789;-3,4631471280886394;-3,9431471280886394
ULTA;2023-03-31;2023-04-03;2023-05-01;28;enter_or_hold;left_top_n;11;40,55689588232803;13,422330982338346;551,1900024414062;532,8800048828125;7398,254646924436;7152,491799407184;17,755811152618644;17,16598031857724;-3,3219030601956856;-3,8019030601956856
VLO;2023-03-31;2023-04-03;2023-05-01;28;enter_or_hold;left_top_n;15;37,8493243122602;51,48744114096911;138,52999877929688;115,41000366210938;7132,555158407571;5942,165770631886;17,118132380178167;14,261197849516524;-16,6895223568303;-17,1695223568303
TKO;2023-03-31;2023-04-03;2023-05-30;57;enter_or_hold;left_top_n;7;46,22657003581878;82,84719366287644;89,30000305175781;101,12999725341795;7398,254646924436;8378,336467580079;17,755811152618644;20,108007522192185;13,247473457311676;12,767473457311675
ORLY;2023-04-28;2023-05-01;2023-05-30;29;enter_or_hold;left_top_n;14;51,234020393897104;118,5586314588661;61,973331451416016;61,87200164794922;7347,473363826587;7335,459841001568;17,633936073183808;17,60510361840376;-0,1635054967897509;-0,6435054967897509
PHM;2023-04-28;2023-05-01;2023-05-30;29;enter_or_hold;left_top_n;11;60,79981854609786;70,36281301599068;65,77999877929688;66,69000244140625;4628,465754299761;4692,4961718206305;11,108317810319425;11,261990812369513;1,383404802366428;0,9034048023664281
EME;2023-03-31;2023-04-03;2023-07-03;91;enter_or_hold;left_top_n;9;42,79816921334954;44,96872389251957;164,52000427246094;184,2700042724609;7398,254646924436;8286,386943801695;17,755811152618644;19,887328665124066;12,004619187398081;11,52461918739808
LVS;2023-03-31;2023-04-03;2023-07-03;91;enter_or_hold;left_top_n;8;45,36943344506832;125,99207243061171;58,720001220703125;58,59000015258789;7398,254646924436;7381,875542934405;17,755811152618644;17,71650130304257;-0,22139146017149391;-0,7013914601714939
DXCM;2023-05-26;2023-05-30;2023-07-03;34;enter_or_hold;left_top_n;13;59,19469820924051;72,85406480065993;113,55999755859376;127,0199966430664;8273,307420896574;9253,923066413567;19,855937810151776;22,20941535939256;11,852764506733692;11,372764506733692
PLTR;2023-05-26;2023-05-30;2023-07-03;34;enter_or_hold;left_top_n;15;54,23727717696898;562,4274234834581;14,710000038146973;15,520000457763672;8273,307420896574;8728,873869922112;19,855937810151776;20,949297287813067;5,5064610300214145;5,026461030021414
AXON;2023-03-31;2023-04-03;2023-07-31;119;enter_or_hold;left_top_n;5;61,40263444405256;32,53553219922841;227,38999938964844;185,92999267578125;7398,254646924436;6049,331263505184;17,755811152618644;14,51839503241244;-18,232994777761803;-18,712994777761804
DECK;2023-03-31;2023-04-03;2023-07-31;119;enter_or_hold;left_top_n;3;62,48599735752216;97,87346216890805;75,58999633789062;90,61499786376952;7398,254646924436;8868,803565355329;17,755811152618644;21,285128556852786;19,87697083449571;19,39697083449571
FIX;2023-03-31;2023-04-03;2023-07-31;119;enter_or_hold;left_top_n;4;61,9438712546194;50,46214184656428;146,61000061035156;173,97000122070312;7398,254646924436;8778,898878646081;17,755811152618644;21,069357308750593;18,661756016949216;18,181756016949215
ON;2023-06-30;2023-07-03;2023-07-31;28;enter_or_hold;left_top_n;13;101,92143792260252;91,35861907485331;96,83000183105467;107,75;8846,255252300673;9843,891205315444;21,231012605521613;23,625338892757064;11,27749453934548;10,797494539345479
BLDR;2023-03-31;2023-04-03;2023-08-28;147;enter_or_hold;market_filter_failed;13;38,28660903344123;82,05694705438023;90,16000366210938;132,8800048828125;7398,254646924436;10903,727525254732;17,755811152618644;26,168946060611354;47,382430662718164;46,90243066271817
FICO;2023-03-31;2023-04-03;2023-08-28;147;enter_or_hold;market_filter_failed;6;56,400095501155214;10,72459462905952;689,8400268554688;865,0;7398,254646924436;9276,774354136485;17,755811152618644;22,264258449927564;25,391390224625177;24,911390224625176
FSLR;2023-03-31;2023-04-03;2023-08-28;147;enter_or_hold;market_filter_failed;2;158,8977436844989;35,48493669720301;208,4900054931641;176,75999450683594;7398,254646924436;6272,317215673025;17,755811152618644;15,053561317615259;-15,21896021407535;-15,69896021407535
SMCI;2023-03-31;2023-04-03;2023-08-28;147;enter_or_hold;market_filter_failed;1;180,9862757792443;656,3391094409302;11,272000312805176;25,516000747680664;7398,254646924436;16747,149207226837;17,755811152618644;40,19315809734441;126,36621752657398;125,88621752657397
GE;2023-04-28;2023-05-01;2023-08-28;119;enter_or_hold;market_filter_failed;10;70,06112923674036;90,99015869512432;80,75019836425781;90,94972229003906;7347,473363826587;8275,52966444814;17,633936073183808;19,861271194675535;12,630958353528744;12,150958353528743
NFLX;2023-04-28;2023-05-01;2023-08-28;119;enter_or_hold;market_filter_failed;9;73,31898112550405;226,6899187790234;32,4119987487793;41,805999755859375;7347,473363826587;9476,998689131633;17,633936073183808;22,74479685391592;28,983096907696492;28,50309690769649
NVDA;2023-04-28;2023-05-01;2023-08-28;119;enter_or_hold;market_filter_failed;15;49,614488732482734;254,1498928608365;28,90999984741211;46,834999084472656;7347,473363826587;11903,109999456101;17,633936073183808;28,567463998694638;62,00276489681513;61,52276489681513
UBER;2023-05-26;2023-05-30;2023-08-28;90;enter_or_hold;market_filter_failed;12;62,44191228984415;100,15872776366183;37,560001373291016;44,150001525878906;3761,9619523502192;4422,0079835957595;9,028708685640526;10,612819160629822;17,545260680618746;17,065260680618746
CCL;2023-06-30;2023-07-03;2023-08-28;56;enter_or_hold;market_filter_failed;9;113,49207001396992;466,5746666383195;18,959999084472656;15,710000038146973;8846,255252300673;7329,88803068641;21,231012605521613;17,591731273647383;-17,14134600875208;-17,62134600875208
JBL;2023-06-30;2023-07-03;2023-08-28;56;enter_or_hold;market_filter_failed;10;111,25464862561512;81,28507859471883;108,83000183105467;112,37000274658205;8846,255252300673;9134,004504944693;21,231012605521613;21,92161081186726;3,2527803509760034;2,7727803509760034
RCL;2023-06-30;2023-07-03;2023-08-28;56;enter_or_hold;market_filter_failed;2;193,9642821548488;67,35615812540057;103,1999969482422;98,31999969482422;6951,155312986658;6622,457446333916;16,682772751167978;15,893897871201396;-4,728679648959144;-5,208679648959144
EME;2023-07-28;2023-07-31;2023-08-28;28;enter_or_hold;market_filter_failed;14;82,022860122722;44,50257287858313;215,0399932861328;222,5200042724609;9569,832973026152;9902,71270707782;22,967599135262763;23,76651049698677;3,478427836618825;2,998427836618825
META;2023-07-28;2023-07-31;2023-08-28;28;enter_or_hold;market_filter_failed;7;104,5757375864337;30,0371399550973;318,6000061035156;290,260009765625;9569,832973026152;8718,580536697988;22,967599135262763;20,92459328807517;-8,89516503294816;-9,37516503294816
PHM;2023-07-28;2023-07-31;2023-08-28;28;enter_or_hold;market_filter_failed;11;94,45209026088176;113,40008344875068;84,38999938964844;77,7699966430664;9569,832973026152;8819,12410913279;22,967599135262763;21,165897861918694;-7,844534653941548;-8,324534653941548
TTD;2023-07-28;2023-07-31;2023-08-28;28;enter_or_hold;market_filter_failed;9;100,99999321831596;51,18140380410419;91,26000213623048;76,20999908447266;4670,815020497824;3900,5347370528057;11,209956049194776;9,361283368926733;-16,491346372413606;-16,971346372413606
ADBE;2023-11-24;2023-11-27;2024-01-02;36;enter_or_hold;left_top_n;12;85,29165877786178;14,144484179421067;619,27001953125;580,0700073242188;8759,254994049541;8204,791041554074;21,022211985718897;19,691498499729775;-6,330035520967625;-6,8100355209676255
