beats_spy_cagr;cagr;calmar;config_hash;constraint_gap_score;dd_limit;decision;excess_cagr;frontier_class;max_drawdown;months_beating_spy;months_losing_to_spy;passes_dd20;rank_under_constraint;rejection_reason;run_id;spy_cagr;strategy_id;trades;years_beating_spy;years_losing_to_spy
True;22,138387;0,41367;3f9cec6a4d359e61;335,16978;-20,0;rejected;15,335912;high_cagr_dd_breach;-53,516978;203;126;False;;max_drawdown_breaches_dd20:-53.516978<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_CHANNEL_R2_035_V1_1999_2026_20260525_005842;6,802475;HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_CHANNEL_R2_035_V1;4269;23;5
True;22,108166;0,504641;db17211de1bde3e1;238,94677;-20,0;rejected;10,854266;high_cagr_dd_breach;-43,809677;44;31;False;;"insufficient_trades:450<3000; max_drawdown_breaches_dd20:-43.809677<-20.000000";AUTO_070;11,2539;HYP_AUTO_LOCAL_RET_8W_ROTATION_SEED;450;5;2
True;21,993537;0,390885;cd6429ea02da92eb;362,66037;-20,0;rejected;15,191062;high_cagr_dd_breach;-56,266037;205;124;False;;max_drawdown_breaches_dd20:-56.266037<-20.000000;RETEST_HYP_LIT_AUTO_002_TSMOM_RET52_SMA20_CONFIRM_V1_1999_2026_20260525_001125;6,802475;HYP_LIT_AUTO_002_TSMOM_RET52_SMA20_CONFIRM_V1;3632;21;7
True;21,773932;0,396798;5d7dcc34113fd923;348,74142;-20,0;rejected;14,971457;high_cagr_dd_breach;-54,874142;200;129;False;;max_drawdown_breaches_dd20:-54.874142<-20.000000;DD_FIRST_15_HYP_DD_FIRST_AUTO002_DD_PROXY_13W_V1;6,802475;HYP_DD_FIRST_AUTO002_DD_PROXY_13W_V1;3829;20;8
True;21,550379;0,324403;37f666b113d92e5e;465,235997;-20,0;rejected;10,296478;high_cagr_dd_breach;-66,430833;42;33;False;;"insufficient_trades:217<3000; max_drawdown_breaches_dd20:-66.430833<-20.000000";AUTO_082;11,2539;HYP_AUTO_LOCAL_VOL26_DEFENSIVE_MOMENTUM_SEED;217;4;3
True;21,549085;0,342432;ae342b422d95249d;429,29471;-20,0;rejected;14,74661;high_cagr_dd_breach;-62,929471;205;124;False;;max_drawdown_breaches_dd20:-62.929471<-20.000000;RETEST_HYP_LITEXP_AUTO_002_RET52_RET12_CONFIRM_PROXY_V1_1999_2026_20260525_024341;6,802475;HYP_LITEXP_AUTO_002_RET52_RET12_CONFIRM_PROXY_V1;3601;21;7
True;21,465482;0,368222;c7309bc1be7c735d;382,9492;-20,0;rejected;14,663007;high_cagr_dd_breach;-58,29492;195;134;False;;max_drawdown_breaches_dd20:-58.294920<-20.000000;RETEST_HYP_AUTOREFINE_AUTO_002_TRAILING_26_V1_1999_2026_20260524_221840;6,802475;HYP_AUTOREFINE_AUTO_002_TRAILING_26_V1;3818;21;7
True;21,311481;0,366787;6c2666ecdfcc58ae;381,03222;-20,0;rejected;14,509006;high_cagr_dd_breach;-58,103222;194;135;False;;max_drawdown_breaches_dd20:-58.103222<-20.000000;RETEST_HYP_RISK_MANAGEMENT_RISK_MANAGEMENT_25_V1_1999_2026_20260525_022028;6,802475;HYP_RISK_MANAGEMENT_RISK_MANAGEMENT_25_V1;3828;21;7
True;21,289579;0,364619;ea11d3d5d7feeb15;383,88638;-20,0;rejected;14,487105;high_cagr_dd_breach;-58,388638;196;133;False;;max_drawdown_breaches_dd20:-58.388638<-20.000000;RETEST_HYP_AUTOREFINE_AUTO_002_TOPN_21_V1_1999_2026_20260525_001845;6,802475;HYP_AUTOREFINE_AUTO_002_TOPN_21_V1;5083;23;5
True;20,781301;0,316109;6a3698b48251f206;457,40945;-20,0;rejected;13,978826;high_cagr_dd_breach;-65,740945;205;124;False;;max_drawdown_breaches_dd20:-65.740945<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_CHANNEL_SLOPE_POS_V1_1999_2026_20260525_012730;6,802475;HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_CHANNEL_SLOPE_POS_V1;4230;23;5
True;20,736635;0,571206;db7ae115b9605777;163,8007;-20,0;rejected;9,482734;high_cagr_dd_breach;-36,30327;42;33;False;;"insufficient_trades:696<3000; max_drawdown_breaches_dd20:-36.303270<-20.000000";EXP_127;11,2539;HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_SMA20_POS_V1;696;4;3
True;20,557207;0,530615;03e03d3527c68b93;188,191157;-20,0;rejected;9,303307;high_cagr_dd_breach;-38,742249;42;33;False;;"insufficient_trades:694<3000; max_drawdown_breaches_dd20:-38.742249<-20.000000";EXP_152;11,2539;HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_EXIT_14_V1;694;4;3
True;20,557207;0,530615;03e03d3527c68b93;188,191157;-20,0;rejected;9,303307;high_cagr_dd_breach;-38,742249;42;33;False;;"insufficient_trades:694<3000; max_drawdown_breaches_dd20:-38.742249<-20.000000";EXP_156;11,2539;HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_EXIT_17_V1;694;4;3
True;20,557207;0,530615;64c310c8678bd8f7;188,191157;-20,0;rejected;9,303307;high_cagr_dd_breach;-38,742249;42;33;False;;"insufficient_trades:694<3000; max_drawdown_breaches_dd20:-38.742249<-20.000000";EXP_098;11,2539;HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_MKT_STRICT_SPY_V1;694;4;3
True;20,557207;0,530615;03e03d3527c68b93;188,191157;-20,0;rejected;9,303307;high_cagr_dd_breach;-38,742249;42;33;False;;"insufficient_trades:694<3000; max_drawdown_breaches_dd20:-38.742249<-20.000000";EXP_067;11,2539;HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_V1;694;4;3
True;20,520474;0,347046;e503bd6213a80c5c;391,29016;-20,0;rejected;13,717999;high_cagr_dd_breach;-59,129016;194;135;False;;max_drawdown_breaches_dd20:-59.129016<-20.000000;DD_FIRST_08_HYP_DD_FIRST_AUTO002_TRAILING_24_V1;6,802475;HYP_DD_FIRST_AUTO002_TRAILING_24_V1;3845;21;7
True;20,345084;0,599071;316f66cf894686cc;140,377983;-20,0;rejected;9,091183;high_cagr_dd_breach;-33,961065;41;34;False;;"insufficient_trades:698<3000; max_drawdown_breaches_dd20:-33.961065<-20.000000";EXP_133;11,2539;HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_SMA52_POS_V1;698;4;3
True;20,30341;0,363731;a15d1ce2d9dcb727;358,19809;-20,0;rejected;13,500935;high_cagr_dd_breach;-55,819809;201;128;False;;max_drawdown_breaches_dd20:-55.819809<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_SMA52_POS_V1_1999_2026_20260525_020924;6,802475;HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_CONF_SMA52_POS_V1;4276;22;6
True;20,30341;0,363731;a15d1ce2d9dcb727;358,19809;-20,0;rejected;13,500935;high_cagr_dd_breach;-55,819809;201;128;False;;max_drawdown_breaches_dd20:-55.819809<-20.000000;RETEST_HYP_LIT_AUTO_002_SMA20_FAST_SMA52_CONFIRM_V1_1999_2026_20260524_205824;6,802475;HYP_LIT_AUTO_002_SMA20_FAST_SMA52_CONFIRM_V1;4276;22;6
True;20,048336;0,346943;d3a916db2ad3d768;377,85673;-20,0;rejected;13,245861;high_cagr_dd_breach;-57,785673;200;129;False;;max_drawdown_breaches_dd20:-57.785673<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_CONF_SMA20_POS_V1_1999_2026_20260524_220722;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_CONF_SMA20_POS_V1;3449;20;8
True;19,987927;0,343554;b09b8fd286af1dd6;381,79922;-20,0;rejected;13,185452;high_cagr_dd_breach;-58,179922;189;140;False;;max_drawdown_breaches_dd20:-58.179922<-20.000000;RETEST_HYP_REFINE_AUTO002_TRAILING_22_V1_1999_2026_20260524_184147;6,802475;HYP_REFINE_AUTO002_TRAILING_22_V1;3876;20;8
True;19,640769;0,445846;33f68354f48db4cb;240,52781;-20,0;rejected;12,838294;high_cagr_dd_breach;-44,052781;205;124;False;;max_drawdown_breaches_dd20:-44.052781<-20.000000;DD_FIRST_01_HYP_DD_FIRST_AUTO002_EXPOSURE_75_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE_75_V1;3796;22;6
True;19,035533;0,524987;7359d342cde6a80a;163,35855;-20,0;rejected;7,781633;high_cagr_dd_breach;-36,259055;41;34;False;;"insufficient_trades:696<3000; max_drawdown_breaches_dd20:-36.259055<-20.000000";EXP_121;11,2539;HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_CHANNEL_SLOPE_POS_V1;696;4;3
True;18,359931;0,440191;faee585aa0344b5b;217,09045;-20,0;rejected;11,557456;high_cagr_dd_breach;-41,709045;200;129;False;;max_drawdown_breaches_dd20:-41.709045<-20.000000;DD_FIRST_18_HYP_DD_FIRST_AUTO002_EXPOSURE_70_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE_70_V1;3816;21;7
True;18,339043;0,387035;74599eb179e1bad5;273,83446;-20,0;rejected;11,536568;high_cagr_dd_breach;-47,383446;199;130;False;;max_drawdown_breaches_dd20:-47.383446<-20.000000;DD_EXIT_05_HYP_DD_FIRST_EXIT_SOFTTOPN5_RANK_DETERIORATION_25_2_V1;6,802475;HYP_DD_FIRST_EXIT_SOFTTOPN5_RANK_DETERIORATION_25_2_V1;3737;22;6
True;17,413088;0,464874;4f1234d392f18149;175,341643;-20,0;rejected;6,159188;high_cagr_dd_breach;-37,457631;42;33;False;;"insufficient_trades:704<3000; max_drawdown_breaches_dd20:-37.457631<-20.000000";EXP_115;11,2539;HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_CHANNEL_R2_035_V1;704;4;3
True;17,073327;0,434561;c0caa491df41398a;192,88674;-20,0;rejected;10,270852;high_cagr_dd_breach;-39,288674;200;129;False;;max_drawdown_breaches_dd20:-39.288674<-20.000000;DD_FIRST_17_HYP_DD_FIRST_AUTO002_EXPOSURE_65_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE_65_V1;3822;21;7
True;17,013835;0,297982;6bc37a223709883f;370,96941;-20,0;rejected;10,21136;high_cagr_dd_breach;-57,096941;183;146;False;;max_drawdown_breaches_dd20:-57.096941<-20.000000;RETEST_HYP_REFINE_AUTO002_TRAILING_18_V1_1999_2026_20260524_173901;6,802475;HYP_REFINE_AUTO002_TRAILING_18_V1;3983;19;9
True;16,49731;0,229832;dfb596b3bab84f43;517,79759;-20,0;rejected;9,694835;high_cagr_dd_breach;-71,779759;193;136;False;;max_drawdown_breaches_dd20:-71.779759<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_19_V1_1999_2026_20260524_230108;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_19_V1;3960;22;6
True;16,223206;0,410566;48a563bddc7dd814;195,14207;-20,0;rejected;9,420731;high_cagr_dd_breach;-39,514207;199;130;False;;max_drawdown_breaches_dd20:-39.514207<-20.000000;DD_EXIT_03_HYP_DD_FIRST_EXIT_SOFTTOPN5_PARTIAL_25_50_V1;6,802475;HYP_DD_FIRST_EXIT_SOFTTOPN5_PARTIAL_25_50_V1;3882;19;9
True;16,192909;0,600051;90656dcc9ee755ae;70,67492;-20,0;rejected;4,939008;high_cagr_dd_breach;-26,985892;37;38;False;;"insufficient_trades:552<3000; max_drawdown_breaches_dd20:-26.985892<-20.000000";AUTO_077;11,2539;HYP_AUTO_LOCAL_RSI14_STRENGTH_SEED;552;5;2
True;16,164353;0,216653;dfb596b3bab84f43;546,09581;-20,0;rejected;9,361879;high_cagr_dd_breach;-74,609581;200;129;False;;max_drawdown_breaches_dd20:-74.609581<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_17_V1_1999_2026_20260524_223008;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_17_V1;3556;21;7
True;16,162214;0,244521;4c7c26230906108a;461,31246;-20,0;rejected;9,35974;high_cagr_dd_breach;-66,097546;185;144;False;;"insufficient_trades:1989<3000; max_drawdown_breaches_dd20:-66.097546<-20.000000";RETEST_HYP_LITEXP_AUTO_002_BREADTH_TREND_QUALITY_V1_1999_2026_20260525_031517;6,802475;HYP_LITEXP_AUTO_002_BREADTH_TREND_QUALITY_V1;1989;19;9
True;16,130931;0,290682;6e5c730025a93ba8;354,9344;-20,0;rejected;9,328457;high_cagr_dd_breach;-55,49344;179;150;False;;max_drawdown_breaches_dd20:-55.493440<-20.000000;RETEST_HYP_RISK_MANAGEMENT_RISK_MANAGEMENT_15_V1_1999_2026_20260525_021451;6,802475;HYP_RISK_MANAGEMENT_RISK_MANAGEMENT_15_V1;4078;19;9
True;15,830074;0,20794;dfb596b3bab84f43;561,61426;-20,0;rejected;9,027599;high_cagr_dd_breach;-76,128126;188;141;False;;"insufficient_trades:2001<3000; max_drawdown_breaches_dd20:-76.128126<-20.000000";RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_9_V1_1999_2026_20260525_003051;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_9_V1;2001;21;7
True;15,819935;0,240577;bbe40d2f87cadddd;457,58202;-20,0;rejected;9,01746;high_cagr_dd_breach;-65,758202;195;134;False;;max_drawdown_breaches_dd20:-65.758202<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_CONF_CHANNEL_SLOPE_POS_V1_1999_2026_20260524_201722;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_CONF_CHANNEL_SLOPE_POS_V1;3111;23;5
True;15,819935;0,240577;bbe40d2f87cadddd;457,58202;-20,0;rejected;9,01746;high_cagr_dd_breach;-65,758202;195;134;False;;max_drawdown_breaches_dd20:-65.758202<-20.000000;RETEST_HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABILITY_QUALITY_R2_SLOPE_CONFIRM_V1_1999_2026_20260524_205210;6,802475;HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABILITY_QUALITY_R2_SLOPE_CONFIRM_V1;3111;23;5
True;15,819935;0,240577;bbe40d2f87cadddd;457,58202;-20,0;rejected;9,01746;high_cagr_dd_breach;-65,758202;195;134;False;;max_drawdown_breaches_dd20:-65.758202<-20.000000;RETEST_HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABI_QUALITY_R2_SLOPE_CONFIRM_V1_1999_2026_20260524_231312;6,802475;HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABI_QUALITY_R2_SLOPE_CONFIRM_V1;3111;23;5
True;15,78141;0,428962;0bf85b445f74421d;167,89786;-20,0;rejected;8,978936;high_cagr_dd_breach;-36,789786;203;126;False;;max_drawdown_breaches_dd20:-36.789786<-20.000000;DDDAEMON_004_HYP_DD_FIRST_AUTO002_EXPOSURE60_SOFT_SPY_TOPN_10_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE60_SOFT_SPY_TOPN_10_V1;3837;21;7
True;15,78141;0,428962;74599eb179e1bad5;167,89786;-20,0;rejected;8,978936;high_cagr_dd_breach;-36,789786;203;126;False;;max_drawdown_breaches_dd20:-36.789786<-20.000000;DDDAEMON_003_HYP_DD_FIRST_AUTO002_EXPOSURE60_SOFT_SPY_TOPN_5_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE60_SOFT_SPY_TOPN_5_V1;3837;21;7
True;15,78141;0,428962;18c912454f5ad2a9;167,89786;-20,0;rejected;8,978936;high_cagr_dd_breach;-36,789786;203;126;False;;max_drawdown_breaches_dd20:-36.789786<-20.000000;DDDAEMON_003_HYP_DD_FIRST_AUTO002_EXPOSURE60_SOFT_SPY_TOPN_8_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE60_SOFT_SPY_TOPN_8_V1;3837;21;7
True;15,78141;0,428962;e830c0814bedbe80;167,89786;-20,0;rejected;8,978936;high_cagr_dd_breach;-36,789786;203;126;False;;max_drawdown_breaches_dd20:-36.789786<-20.000000;DD_FIRST_16_HYP_DD_FIRST_AUTO002_EXPOSURE_60_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE_60_V1;3837;21;7
True;15,593965;0,204616;dfb596b3bab84f43;562,301523;-20,0;rejected;8,791491;high_cagr_dd_breach;-76,210719;194;135;False;;"insufficient_trades:2417<3000; max_drawdown_breaches_dd20:-76.210719<-20.000000";RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_11_V1_1999_2026_20260524_213550;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_11_V1;2417;22;6
True;15,59192;0,42424;452a2485f9db6dde;167,52606;-20,0;rejected;8,789445;high_cagr_dd_breach;-36,752606;203;126;False;;max_drawdown_breaches_dd20:-36.752606<-20.000000;DDDAEMON_004_HYP_DD_FIRST_AUTO002_EXPOSURE60_LOWVOL_ATR_14W_PCT_W5_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE60_LOWVOL_ATR_14W_PCT_W5_V1;3837;21;7
True;15,477464;0,280388;0c6ec6bed395485f;352,00183;-20,0;rejected;8,67499;high_cagr_dd_breach;-55,200183;182;147;False;;max_drawdown_breaches_dd20:-55.200183<-20.000000;RETEST_HYP_AUTOREFINE_AUTO_002_TRAILING_14_V1_1999_2026_20260524_184536;6,802475;HYP_AUTOREFINE_AUTO_002_TRAILING_14_V1;4111;18;10
True;15,319796;0,417275;755e23babb2e18fb;167,13943;-20,0;rejected;8,517322;high_cagr_dd_breach;-36,713943;202;127;False;;max_drawdown_breaches_dd20:-36.713943<-20.000000;DDDAEMON_004_HYP_DD_FIRST_AUTO002_EXPOSURE60_LOWVOL_WEEKLY_RANGE_PCT_W5_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE60_LOWVOL_WEEKLY_RANGE_PCT_W5_V1;3835;20;8
True;15,060053;0,396064;6265f3f1e67398e5;180,24291;-20,0;rejected;8,257578;high_cagr_dd_breach;-38,024291;201;128;False;;max_drawdown_breaches_dd20:-38.024291<-20.000000;DDDAEMON_004_HYP_DD_FIRST_AUTO002_EXPOSURE60_LOWVOL_VOLATILITY_12W_PCT_W5_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE60_LOWVOL_VOLATILITY_12W_PCT_W5_V1;3845;20;8
True;14,936645;0,185971;dfb596b3bab84f43;603,647003;-20,0;rejected;8,134171;high_cagr_dd_breach;-80,316867;188;141;False;;"insufficient_trades:1565<3000; max_drawdown_breaches_dd20:-80.316867<-20.000000";RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_7_V1_1999_2026_20260525_000712;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_7_V1;1565;19;9
True;14,868472;0,172339;dfb596b3bab84f43;663,365073;-20,0;rejected;8,065998;high_cagr_dd_breach;-86,274674;177;152;False;;"insufficient_trades:1145<3000; max_drawdown_breaches_dd20:-86.274674<-20.000000";RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_5_V1_1999_2026_20260524_234409;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_5_V1;1145;18;10
True;14,817457;0,354861;1e58150f05e0e19f;217,55637;-20,0;rejected;8,014982;high_cagr_dd_breach;-41,755637;191;138;False;;max_drawdown_breaches_dd20:-41.755637<-20.000000;DD_EXIT_02_HYP_DD_FIRST_EXIT_SOFTTOPN5_PROFITLOCK_20_5_35_12_V1;6,802475;HYP_DD_FIRST_EXIT_SOFTTOPN5_PROFITLOCK_20_5_35_12_V1;3874;20;8
True;14,517303;0,342031;5d31db521fece4c1;224,44424;-20,0;rejected;7,714828;high_cagr_dd_breach;-42,444424;192;137;False;;max_drawdown_breaches_dd20:-42.444424<-20.000000;DD_EXIT_01_HYP_DD_FIRST_EXIT_SOFTTOPN5_PROFITLOCK_15_3_25_8_V1;6,802475;HYP_DD_FIRST_EXIT_SOFTTOPN5_PROFITLOCK_15_3_25_8_V1;3880;18;10
True;14,484545;0,423393;83349bed4ec9f8c1;142,10675;-20,0;rejected;7,682071;high_cagr_dd_breach;-34,210675;197;132;False;;max_drawdown_breaches_dd20:-34.210675<-20.000000;DDDAEMON_001_HYP_DD_FIRST_AUTO002_DYN_EXPOSURE_75_60_55_35_V1;6,802475;HYP_DD_FIRST_AUTO002_DYN_EXPOSURE_75_60_55_35_V1;3842;20;8
True;14,484545;0,423393;15e9aaf093a05a84;142,10675;-20,0;rejected;7,682071;high_cagr_dd_breach;-34,210675;197;132;False;;max_drawdown_breaches_dd20:-34.210675<-20.000000;DD_FIRST_19_HYP_DD_FIRST_AUTO002_EXPOSURE_55_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE_55_V1;3842;20;8
True;14,47582;0,395099;10b98ab146eeda54;166,38505;-20,0;rejected;7,673346;high_cagr_dd_breach;-36,638505;198;131;False;;max_drawdown_breaches_dd20:-36.638505<-20.000000;DDDAEMON_003_HYP_DD_FIRST_AUTO002_EXPOSURE60_BREAKEVEN_12_0_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE60_BREAKEVEN_12_0_V1;3895;20;8
True;14,366167;0,187361;dfb596b3bab84f43;566,891477;-20,0;rejected;7,563692;high_cagr_dd_breach;-76,676281;191;138;False;;"insufficient_trades:2614<3000; max_drawdown_breaches_dd20:-76.676281<-20.000000";RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_12_V1_1999_2026_20260524_213955;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_12_V1;2614;21;7
True;14,249127;0,342163;58201b2c7fef1f70;216,44294;-20,0;rejected;7,446652;high_cagr_dd_breach;-41,644294;192;137;False;;max_drawdown_breaches_dd20:-41.644294<-20.000000;DD_EXIT_04_HYP_DD_FIRST_EXIT_SOFTTOPN5_PARTIAL_30_50_PROFITLOCK_V1;6,802475;HYP_DD_FIRST_EXIT_SOFTTOPN5_PARTIAL_30_50_PROFITLOCK_V1;3949;19;9
True;14,038741;0,182826;67c19a3d4aa371c1;567,87243;-20,0;rejected;7,236266;high_cagr_dd_breach;-76,787243;188;141;False;;max_drawdown_breaches_dd20:-76.787243<-20.000000;DD_FIRST_02_HYP_DD_FIRST_AUTO002_QUALITY_LOWVOL_RANK_V1;6,802475;HYP_DD_FIRST_AUTO002_QUALITY_LOWVOL_RANK_V1;3203;21;7
True;13,997583;0,18229;1887511e84a0692c;567,87243;-20,0;rejected;7,195108;high_cagr_dd_breach;-76,787243;188;141;False;;max_drawdown_breaches_dd20:-76.787243<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_CONF_SMA50_SLOPE_POS_V1_1999_2026_20260524_202722;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_CONF_SMA50_SLOPE_POS_V1;3213;21;7
True;13,997583;0,18229;dfb596b3bab84f43;567,87243;-20,0;rejected;7,195108;high_cagr_dd_breach;-76,787243;188;141;False;;max_drawdown_breaches_dd20:-76.787243<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_14_V1_1999_2026_20260524_215140;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_14_V1;3213;21;7
True;13,997583;0,18229;dfb596b3bab84f43;567,87243;-20,0;rejected;7,195108;high_cagr_dd_breach;-76,787243;188;141;False;;max_drawdown_breaches_dd20:-76.787243<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_17_V1_1999_2026_20260524_215536;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_17_V1;3213;21;7
True;13,997583;0,18229;dfb596b3bab84f43;567,87243;-20,0;rejected;7,195108;high_cagr_dd_breach;-76,787243;188;141;False;;max_drawdown_breaches_dd20:-76.787243<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_18_V1_1999_2026_20260524_215938;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_18_V1;3213;21;7
True;13,997583;0,18229;dfb596b3bab84f43;567,87243;-20,0;rejected;7,195108;high_cagr_dd_breach;-76,787243;188;141;False;;max_drawdown_breaches_dd20:-76.787243<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_23_V1_1999_2026_20260524_223403;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_23_V1;3213;21;7
True;13,997583;0,18229;dfb596b3bab84f43;567,87243;-20,0;rejected;7,195108;high_cagr_dd_breach;-76,787243;188;141;False;;max_drawdown_breaches_dd20:-76.787243<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_24_V1_1999_2026_20260524_230457;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_24_V1;3213;21;7
True;13,997583;0,18229;dfb596b3bab84f43;567,87243;-20,0;rejected;7,195108;high_cagr_dd_breach;-76,787243;188;141;False;;max_drawdown_breaches_dd20:-76.787243<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_26_V1_1999_2026_20260524_233817;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_26_V1;3213;21;7
True;13,997583;0,18229;dfb596b3bab84f43;567,87243;-20,0;rejected;7,195108;high_cagr_dd_breach;-76,787243;188;141;False;;max_drawdown_breaches_dd20:-76.787243<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_28_V1_1999_2026_20260525_000310;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_28_V1;3213;21;7
True;13,997583;0,18229;4e38f6f4f51a3f49;567,87243;-20,0;rejected;7,195108;high_cagr_dd_breach;-76,787243;188;141;False;;max_drawdown_breaches_dd20:-76.787243<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_MKT_RELAXED_V1_1999_2026_20260524_211746;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_MKT_RELAXED_V1;3213;21;7
True;13,997583;0,18229;dfb596b3bab84f43;567,87243;-20,0;rejected;7,195108;high_cagr_dd_breach;-76,787243;188;141;False;;max_drawdown_breaches_dd20:-76.787243<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_V1_1999_2026_20260524_200203;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_V1;3213;21;7
True;13,997583;0,18229;dfb596b3bab84f43;567,87243;-20,0;rejected;7,195108;high_cagr_dd_breach;-76,787243;188;141;False;;max_drawdown_breaches_dd20:-76.787243<-20.000000;RETEST_HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABILITY_QUALITY_R2_V1_1999_2026_20260524_192801;6,802475;HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABILITY_QUALITY_R2_V1;3213;21;7
