strategy_id,status,stage,run_id,config_hash,cagr,spy_cagr,excess_cagr,total_return,spy_total_return,final_equity,max_drawdown,max_recovery_days,worst_year,years_win_vs_spy,years_loss_vs_spy,months_win_vs_spy,months_loss_vs_spy,trades,win_rate_gt_1pct,median_trade_net,avg_trade_net,exposure_avg,exposure_min,exposure_max,cash_days,reduced_exposure_days,crisis_mode_days,dd_guard_activation_count,position_stop_count,reentry_count,metric_no_effect,ignored_config_fields,unsupported_features,notes,calmar,balanced_score,2000_2003_return,2000_2003_max_dd,2008_2009_return,2008_2009_max_dd,q4_2018_return,q4_2018_max_dd,2020_crash_return,2020_crash_max_dd,2022_return,2022_max_dd,2025_return,2025_max_dd,2026_ytd_return,2026_ytd_max_dd
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E50_CR0_REDD_RECOVERED_DD12_SL25,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E50_CR0_REDD_RECOVERED_DD12_SL25,07ad8a2e137e70a1,0.43312047060544145,6.802474621020882,-6.3693541504154405,12.561084310891113,506.0574160210821,11256.108431089111,-26.076931128659485,9573,0.0,8,20,131,198,29,79.3103448275862,25.171302605210425,22.286623780538157,0.5329794002538751,0.0,100.0,6844,14,6574,2,2,0,False,,,,0.01660933445229782,-48.20405450540433,12.561084310891113,-26.076931128659485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E50_CR0_REDD_RECOVERED_DD15_SL25,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E50_CR0_REDD_RECOVERED_DD15_SL25,4a8a9f7972eee5dc,0.43312047060544145,6.802474621020882,-6.3693541504154405,12.561084310891113,506.0574160210821,11256.108431089111,-26.076931128659485,9573,0.0,8,20,131,198,29,79.3103448275862,25.171302605210425,22.286623780538157,0.5329794002538751,0.0,100.0,6844,14,6574,2,2,0,False,,,,0.01660933445229782,-48.20405450540433,12.561084310891113,-26.076931128659485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD5_SL25,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD5_SL25,d495e658a6852582,0.43194212670425447,6.802474621020882,-6.3705324943166275,12.524932842498181,506.0574160210821,11252.493284249818,-25.352952870465394,9573,0.0,8,20,131,198,63,69.84126984126983,12.339519752130137,15.23323370687397,0.5363764379669361,0.0,100.0,6837,22,6566,2,3,0,False,,,,0.017037152591698305,-47.63198310027321,12.524932842498181,-25.352952870465394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD8_SL25,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD8_SL25,cdfea18f33a4c77c,0.43194212670425447,6.802474621020882,-6.3705324943166275,12.524932842498181,506.0574160210821,11252.493284249818,-25.352952870465394,9573,0.0,8,20,131,198,63,69.84126984126983,12.339519752130137,15.23323370687397,0.5363764379669361,0.0,100.0,6837,22,6566,2,3,0,False,,,,0.017037152591698305,-47.63198310027321,12.524932842498181,-25.352952870465394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD10_SL25,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD10_SL25,ea5fabd3ff08b16a,0.43194212670425447,6.802474621020882,-6.3705324943166275,12.524932842498181,506.0574160210821,11252.493284249818,-25.352952870465394,9573,0.0,8,20,131,198,63,69.84126984126983,12.339519752130137,15.23323370687397,0.5363764379669361,0.0,100.0,6837,22,6566,2,3,0,False,,,,0.017037152591698305,-47.63198310027321,12.524932842498181,-25.352952870465394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD12_SL25,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD12_SL25,e19e40cfa73ea797,0.43194212670425447,6.802474621020882,-6.3705324943166275,12.524932842498181,506.0574160210821,11252.493284249818,-25.352952870465394,9573,0.0,8,20,131,198,63,69.84126984126983,12.339519752130137,15.23323370687397,0.5363764379669361,0.0,100.0,6837,22,6566,2,3,0,False,,,,0.017037152591698305,-47.63198310027321,12.524932842498181,-25.352952870465394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD15_SL25,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD15_SL25,a11b949e62ffd5f3,0.43194212670425447,6.802474621020882,-6.3705324943166275,12.524932842498181,506.0574160210821,11252.493284249818,-25.352952870465394,9573,0.0,8,20,131,198,63,69.84126984126983,12.339519752130137,15.23323370687397,0.5363764379669361,0.0,100.0,6837,22,6566,2,3,0,False,,,,0.017037152591698305,-47.63198310027321,12.524932842498181,-25.352952870465394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E50_CR0_REDD_RECOVERED_DD5_SL30,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E50_CR0_REDD_RECOVERED_DD5_SL30,913085c79d42b33b,0.43312047060544145,6.802474621020882,-6.3693541504154405,12.561084310891113,506.0574160210821,11256.108431089111,-26.076931128659485,9573,0.0,8,20,131,198,29,79.3103448275862,25.171302605210425,22.286623780538157,0.5329794002538751,0.0,100.0,6844,14,6574,2,2,0,False,,,,0.01660933445229782,-48.20405450540433,12.561084310891113,-26.076931128659485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E50_CR0_REDD_RECOVERED_DD8_SL30,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E50_CR0_REDD_RECOVERED_DD8_SL30,892eb9f6dfdd1424,0.43312047060544145,6.802474621020882,-6.3693541504154405,12.561084310891113,506.0574160210821,11256.108431089111,-26.076931128659485,9573,0.0,8,20,131,198,29,79.3103448275862,25.171302605210425,22.286623780538157,0.5329794002538751,0.0,100.0,6844,14,6574,2,2,0,False,,,,0.01660933445229782,-48.20405450540433,12.561084310891113,-26.076931128659485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E50_CR0_REDD_RECOVERED_DD10_SL30,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E50_CR0_REDD_RECOVERED_DD10_SL30,ceb9338cd0736cd6,0.43312047060544145,6.802474621020882,-6.3693541504154405,12.561084310891113,506.0574160210821,11256.108431089111,-26.076931128659485,9573,0.0,8,20,131,198,29,79.3103448275862,25.171302605210425,22.286623780538157,0.5329794002538751,0.0,100.0,6844,14,6574,2,2,0,False,,,,0.01660933445229782,-48.20405450540433,12.561084310891113,-26.076931128659485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E50_CR0_REDD_RECOVERED_DD12_SL30,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E50_CR0_REDD_RECOVERED_DD12_SL30,d5d8b9b23b5ed4f1,0.43312047060544145,6.802474621020882,-6.3693541504154405,12.561084310891113,506.0574160210821,11256.108431089111,-26.076931128659485,9573,0.0,8,20,131,198,29,79.3103448275862,25.171302605210425,22.286623780538157,0.5329794002538751,0.0,100.0,6844,14,6574,2,2,0,False,,,,0.01660933445229782,-48.20405450540433,12.561084310891113,-26.076931128659485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E50_CR0_REDD_RECOVERED_DD15_SL30,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E50_CR0_REDD_RECOVERED_DD15_SL30,5629af079ed5fe72,0.43312047060544145,6.802474621020882,-6.3693541504154405,12.561084310891113,506.0574160210821,11256.108431089111,-26.076931128659485,9573,0.0,8,20,131,198,29,79.3103448275862,25.171302605210425,22.286623780538157,0.5329794002538751,0.0,100.0,6844,14,6574,2,2,0,False,,,,0.01660933445229782,-48.20405450540433,12.561084310891113,-26.076931128659485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD5_SL30,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD5_SL30,528194244d4a7314,0.43194212670425447,6.802474621020882,-6.3705324943166275,12.524932842498181,506.0574160210821,11252.493284249818,-25.352952870465394,9573,0.0,8,20,131,198,63,69.84126984126983,12.339519752130137,15.23323370687397,0.5363764379669361,0.0,100.0,6837,22,6566,2,3,0,False,,,,0.017037152591698305,-47.63198310027321,12.524932842498181,-25.352952870465394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD8_SL30,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD8_SL30,02b22b0ec78a9426,0.43194212670425447,6.802474621020882,-6.3705324943166275,12.524932842498181,506.0574160210821,11252.493284249818,-25.352952870465394,9573,0.0,8,20,131,198,63,69.84126984126983,12.339519752130137,15.23323370687397,0.5363764379669361,0.0,100.0,6837,22,6566,2,3,0,False,,,,0.017037152591698305,-47.63198310027321,12.524932842498181,-25.352952870465394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD10_SL30,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD10_SL30,d2bde8366232b494,0.43194212670425447,6.802474621020882,-6.3705324943166275,12.524932842498181,506.0574160210821,11252.493284249818,-25.352952870465394,9573,0.0,8,20,131,198,63,69.84126984126983,12.339519752130137,15.23323370687397,0.5363764379669361,0.0,100.0,6837,22,6566,2,3,0,False,,,,0.017037152591698305,-47.63198310027321,12.524932842498181,-25.352952870465394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD12_SL30,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD12_SL30,9a010f88cc9ebc7e,0.43194212670425447,6.802474621020882,-6.3705324943166275,12.524932842498181,506.0574160210821,11252.493284249818,-25.352952870465394,9573,0.0,8,20,131,198,63,69.84126984126983,12.339519752130137,15.23323370687397,0.5363764379669361,0.0,100.0,6837,22,6566,2,3,0,False,,,,0.017037152591698305,-47.63198310027321,12.524932842498181,-25.352952870465394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD15_SL30,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_R15_C25_E33_CR0_REDD_RECOVERED_DD15_SL30,c5cf59e299cd6107,0.43194212670425447,6.802474621020882,-6.3705324943166275,12.524932842498181,506.0574160210821,11252.493284249818,-25.352952870465394,9573,0.0,8,20,131,198,63,69.84126984126983,12.339519752130137,15.23323370687397,0.5363764379669361,0.0,100.0,6837,22,6566,2,3,0,False,,,,0.017037152591698305,-47.63198310027321,12.524932842498181,-25.352952870465394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R10_C25_E75_CR50_REDD_RECOVERED_DD5_SLNONE,completed,smoke,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R10_C25_E75_CR50_REDD_RECOVERED_DD5_SLNONE,7bedf990521e5b26,14.208467448958007,6.802474621020882,7.405992827937125,3699.211449322637,506.0574160210821,379921.1449322637,-37.64575007040397,2017,-31.043925253703396,19,9,180,149,6457,69.0258634040576,6.2267014568417345,13.734849043227943,46.32898045798371,0.0,100.00000000000003,2831,3277,1587,84,0,24,False,,,,0.37742553734181816,13.551120675462679,31.948995053494755,-37.64575007040397,-28.826125898091902,-36.13678601840101,-28.022631140761877,-31.02527980123273,-7.347707869032039,-10.05040171318836,-6.630470711752379,-12.908010617006948,-2.202654647852409,-27.197567512540743,40.15799542549474,-5.242763024818819
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R12_C28_E75_CR50_REDD_RECOVERED_DD8_SLNONE,completed,smoke,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R12_C28_E75_CR50_REDD_RECOVERED_DD8_SLNONE,08a5d7431ecc1de6,14.585071104086467,6.802474621020882,7.782596483065585,4057.5498923331265,506.0574160210821,415754.98923331266,-37.72637472801419,1972,-31.855890344277594,18,10,180,149,5835,67.48928877463581,6.074080350684232,12.754277338499417,47.938234384644645,0.0,100.00000000000003,2831,3206,1309,69,0,27,False,,,,0.38660144817085057,13.872408681228572,29.76887419875385,-37.72637472801419,-29.66420581120035,-36.84036016980088,-29.787111237091334,-32.770273873412336,-7.348181842009449,-10.04498305558863,-6.6424934943333795,-12.918836414684499,0.8492833957726376,-27.326661319526192,39.31901631176198,-5.283776458214362
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R15_C30_E75_CR50_REDD_RECOVERED_DD10_SLNONE,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R15_C30_E75_CR50_REDD_RECOVERED_DD10_SLNONE,639e64ed2ffc3826,15.165970425816088,6.802474621020882,8.363495804795207,4674.900331604099,506.0574160210821,477490.0331604099,-38.815285061146135,1967,-33.63025549030709,18,10,182,147,5187,68.3439367649894,6.246157278437039,12.87646569950584,49.348798921480956,0.0,100.00000000000003,2831,2717,1247,64,0,20,False,,,,0.3907216036652822,13.182123714717887,26.863823943890775,-38.815285061146135,-31.49563896598697,-38.486339647826206,-31.384518074267188,-34.29981105765655,-7.352526900487777,-10.019270820682124,-8.502993669187187,-15.071959230692379,-2.4490139102670394,-30.55252594135397,40.13225292222757,-5.241768857253981
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R18_C35_E75_CR50_REDD_RECOVERED_DD12_SLNONE,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R18_C35_E75_CR50_REDD_RECOVERED_DD12_SLNONE,a3ca4c5ca8f07dd8,15.334757669661547,6.802474621020882,8.532283048640664,4870.247639483513,506.0574160210821,497024.7639483513,-40.84710951437462,2046,-35.92305353549216,19,9,182,147,4871,66.82406076780948,5.547406497418731,12.66458425538039,50.361665479219276,0.0,100.00000000000003,2831,3085,758,61,0,15,False,,,,0.3754184286715575,11.56450002864829,24.028770201999873,-40.14769565903023,-34.026857499158126,-40.695509263841764,-32.93111001759572,-35.92487470475668,-7.3501989217254815,-10.025658027829365,-10.797469321847174,-15.74855321795411,-0.37973343185803143,-31.247137637477106,39.319016311761956,-5.283776458214362
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R20_C35_E75_CR50_REDD_RECOVERED_DD15_SLNONE,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R20_C35_E75_CR50_REDD_RECOVERED_DD15_SLNONE,4fd2387f18ddf261,15.131722760461308,6.802474621020882,8.329248139440427,4636.176488511577,506.0574160210821,473617.6488511577,-41.405553813516725,2046,-36.53049994941663,19,9,180,149,4629,66.55865197666883,5.70610924855052,12.850817385919726,50.781441349095616,0.0,100.00000000000003,2831,2855,838,56,0,18,False,,,,0.36545152441655304,10.817005671087369,19.629665782913097,-40.92507134490128,-34.48916252075557,-41.25538477445914,-32.93111001759574,-35.924874704756704,-7.350198921725449,-10.025658027829355,-12.003831188959591,-16.630201976234215,-1.3673129510447413,-31.92871500214164,39.44495586214985,-5.333677552851778
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R15_C30_E75_CR25_RESPY_SMA200_DD10_SLNONE,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R15_C30_E75_CR25_RESPY_SMA200_DD10_SLNONE,0bf267dcd9073b00,12.665500375970185,6.802474621020882,5.863025754949303,2517.935414795452,506.0574160210821,261793.5414795452,-37.535735376428306,2582,-32.24616020594113,16,12,170,159,5778,66.06092073381792,5.179249824528889,10.457457604673495,41.563456446551946,0.0,100.00000000000003,2831,2144,2131,93,0,17,False,,,,0.3374251296518854,11.847120076638621,16.660628551045463,-37.535735376428306,-31.08967797711345,-35.11487611711439,-30.08481321364225,-31.536226022699097,-7.346121597151001,-10.092661791455992,-8.512195250203558,-15.074914627227809,-5.794431316889859,-30.59421627316723,41.25774041903567,-5.286706413501651
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R18_C35_E75_CR25_RESPY_SMA200_SMA50_DD12_SLNONE,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R18_C35_E75_CR25_RESPY_SMA200_SMA50_DD12_SLNONE,1b8e2ea97af6da67,12.143433623604437,6.802474621020882,5.340959002583555,2205.333300245954,506.0574160210821,230533.3300245954,-42.31393531161899,2700,-35.92305353549211,16,12,172,157,5988,66.91716766867067,5.566822213961889,11.13943651832329,42.28286151773338,0.0,100.00000000000003,2831,2303,2016,92,0,14,False,,,,0.2869842649749944,7.518672065594664,7.73668121665938,-42.31393531161899,-34.829331761361146,-38.72490858008527,-33.22135653323856,-34.712958721976385,-7.346068515471426,-10.081084854184386,-9.208956843568195,-15.74855387613856,-0.37973343185806474,-31.247137637477163,39.31901631176198,-5.283776458214351
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R20_C35_E75_CR50_RESPY_SMA200_DD15_SLNONE,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R20_C35_E75_CR50_RESPY_SMA200_DD15_SLNONE,5b0b99c6a29be2d4,15.273876796709551,6.802474621020882,8.47140217568867,4798.915074818202,506.0574160210821,489891.5074818202,-40.92507134490128,2046,-35.92305353549213,19,9,181,148,4549,66.80589140470433,5.590482765605179,12.959172249259229,50.81991343963818,0.0,100.00000000000003,2831,2917,775,63,0,17,False,,,,0.3732156425088914,11.399666898368304,19.629665782913097,-40.92507134490128,-34.026857499158105,-40.69550926384172,-32.93111001759574,-35.92487470475669,-7.35019892172547,-10.025658027829355,-10.162049625286883,-16.630201976234215,-1.367312951044819,-31.928715002141672,39.44495586214985,-5.333677552851778
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R15_C30_E50_CR25_REDD_RECOVERED_DD10_SLNONE,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R15_C30_E50_CR25_REDD_RECOVERED_DD10_SLNONE,2161471c0c305ffe,10.525706067234953,6.802474621020882,3.723231446214071,1448.6748503327656,506.0574160210821,154867.48503327655,-34.47090112719601,2213,-26.544742513785835,17,11,172,157,6251,69.98880179171333,6.567129878070702,11.462403648937586,38.902544816152854,0.0,100.00000000000003,2831,3370,1224,55,0,17,False,,,,0.3053504759970037,13.265768210004891,19.504042294648816,-34.47090112719601,-25.290943464831873,-29.846751160143082,-27.803213743255927,-29.415837755864437,-4.8761580751131355,-6.72051169916209,-8.125921797036096,-13.165858079031455,0.5452629195063174,-25.892875698535022,34.93557560462952,-4.378020751285982
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R18_C35_E50_CR25_RECOOLDOWN_90_SPY_SMA200_DD12_SLNONE,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R18_C35_E50_CR25_RECOOLDOWN_90_SPY_SMA200_DD12_SLNONE,60489f51f6301483,12.307227650018927,6.802474621020882,5.504753028998045,2299.317894264481,506.0574160210821,239931.78942644811,-35.89089622206018,2070,-30.56778249581408,20,8,174,155,6217,70.53241113077047,7.054710734080318,13.521567138913111,42.363563809073504,0.0,100.00000000000004,2831,4190,8,16,0,14,False,,,,0.34290666841733375,12.887265524187553,48.910404587112936,-31.80297043313751,-29.766872401161503,-35.726593918074975,-27.533168102616344,-30.556235480235785,-4.876158075113146,-6.720511699162069,-9.513817538822721,-14.513136711533859,-1.502182207257563,-27.401949981139406,34.93557560462954,-4.378020751285994
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R20_C35_E50_CR25_RECOOLDOWN_180_SPY_SMA200_DD15_SLNONE,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R20_C35_E50_CR25_RECOOLDOWN_180_SPY_SMA200_DD15_SLNONE,ac1831451f4b8173,14.160296458502874,6.802474621020882,7.357821837481992,3655.5823303983766,506.0574160210821,375558.2330398376,-35.890896222060206,2039,-30.56778249581408,20,8,178,151,5392,69.95548961424333,6.525534762491928,15.474628478394049,44.28914338178712,0.0,100.00000000000003,2831,3969,8,14,0,12,False,,,,0.39453727683175827,14.644392700978889,45.70659303142743,-33.270231448212606,-29.766872401161514,-35.726593918074975,-27.533168102616333,-30.556235480235795,-4.876158075113124,-6.7205116991620795,-11.357204551454537,-16.282202002638414,-3.421014841109371,-28.81623012106409,35.11545940129444,-4.399947927647386
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R15_C30_E75_CR50_RECOOLDOWN_90_DD10_SLNONE,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R15_C30_E75_CR50_RECOOLDOWN_90_DD10_SLNONE,11c333b302d5ae65,14.815133518480582,6.802474621020882,8.012658897459701,4292.247406772032,506.0574160210821,439224.7406772032,-38.815285061146135,1967,-32.158269569388096,19,9,179,150,6084,70.74293228139382,7.203078946017097,15.44783150986898,48.54700995205118,0.0,100.00000000000003,2831,2965,1263,65,0,17,False,,,,0.3816829760529169,13.136169674400863,26.863823943890775,-38.815285061146135,-29.976310306391362,-36.958534862402594,-31.38451807426721,-34.29981105765656,-7.352526900487765,-10.019270820682124,-8.52085914613081,-15.082636820931917,-2.4490139102670283,-30.55252594135396,40.13225292222755,-5.241768857253981
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R18_C35_E75_CR50_RECOOLDOWN_180_DD12_SLNONE,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R18_C35_E75_CR50_RECOOLDOWN_180_DD12_SLNONE,03d32a392ca3e209,14.52123417304827,6.802474621020882,7.718759552027389,3994.5987863496234,506.0574160210821,409459.87863496237,-40.847109514374566,2084,-35.92305353549212,19,9,181,148,5800,70.89655172413794,7.195844831726353,13.993303036527902,49.283651208969964,0.0,100.00000000000004,2831,3622,758,58,0,12,False,,,,0.35550212354531674,10.750976532035063,24.028770201999873,-40.14769565903023,-34.02685749915811,-40.695509263841714,-32.93111001759574,-35.924874704756704,-7.3501989217254815,-10.025658027829355,-10.797469321847164,-15.748553217954097,-0.37973343185803143,-31.24713763747713,39.31901631176198,-5.283776458214351
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R20_C35_E75_CR50_RENONE_DD15_SLNONE,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R20_C35_E75_CR50_RENONE_DD15_SLNONE,b1b3cced3fade5eb,15.131722760461308,6.802474621020882,8.329248139440427,4636.176488511577,506.0574160210821,473617.6488511577,-41.405553813516725,2046,-36.53049994941663,19,9,180,149,4629,66.55865197666883,5.70610924855052,12.850817385919726,50.781441349095616,0.0,100.00000000000003,2831,2855,838,56,0,18,False,,,,0.36545152441655304,10.817005671087369,19.629665782913097,-40.92507134490128,-34.48916252075557,-41.25538477445914,-32.93111001759574,-35.924874704756704,-7.350198921725449,-10.025658027829355,-12.003831188959591,-16.630201976234215,-1.3673129510447413,-31.92871500214164,39.44495586214985,-5.333677552851778
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R12_C25_E75_CR50_REDD_RECOVERED_DD8_SL20,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R12_C25_E75_CR50_REDD_RECOVERED_DD8_SL20,9acea887f8788e24,14.822037062357873,6.802474621020882,8.01956244133699,4299.483663639985,506.0574160210821,439948.3663639985,-36.658571515885065,1969,-30.057641712710037,20,8,177,152,5321,68.99079120466077,6.305599595504244,13.635434291284525,47.173690251380954,0.0,100.00000000000003,2831,2831,1640,80,79,24,False,,,,0.4043266403857313,15.219051121551955,29.2158155565712,-36.658571515885065,-27.495849216588798,-34.9847213621785,-25.722942089132538,-26.94915783309897,-7.352526867831266,-10.019270865845131,-7.11469398787049,-11.326526341108512,0.17066437733208595,-26.617149155452413,43.17608624676856,-5.441620658330115
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R15_C30_E75_CR50_REDD_RECOVERED_DD10_SL20,completed,screening_fullhistory,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_SOFT_R15_C30_E75_CR50_REDD_RECOVERED_DD10_SL20,616081f0f2d6c16d,14.944716859705887,6.802474621020882,8.142242238685004,4430.007995887204,506.0574160210821,453000.7995887204,-39.1182451661503,2035,-32.1881635427861,19,9,177,152,4870,69.65092402464066,6.5279994162609905,13.756620875488688,48.764863233241826,0.0,100.00000000000003,2831,2751,1230,58,80,20,False,,,,0.38203955203588247,13.293856406047185,24.198108436155707,-39.1182451661503,-29.704406088244216,-36.98090736141154,-29.66849787776953,-30.88664297302658,-7.3501989217254815,-10.025658027829376,-8.950098414603303,-13.485350668867092,1.9731426167977517,-29.584250262713407,43.17610294162375,-5.441628080108485
